,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
1787,Leganes,Celta Vigo,0.908454,0.64855,1,0,a,2016-08-22 22:00:00
1794,Leganes,Atletico Madrid,0.189954,0.700848,0,0,h,2016-08-28 00:15:00
1805,Leganes,Sporting Gijon,0.484862,1.65936,1,2,a,2016-09-11 14:00:00
1810,Leganes,Barcelona,1.18104,2.94825,1,5,h,2016-09-17 15:00:00
1826,Leganes,Deportivo La Coruna,1.06372,1.64049,2,1,a,2016-09-22 22:00:00
1834,Leganes,Valencia,1.29014,1.37734,1,2,h,2016-09-25 14:00:00
1840,Leganes,Granada,0.238575,0.665545,1,0,a,2016-10-01 15:00:00
1850,Leganes,Sevilla,0.851751,1.53817,2,3,h,2016-10-15 15:00:00
1866,Leganes,Malaga,1.18794,3.12089,0,4,a,2016-10-23 20:30:00
3308,Leganes,Real Sociedad,0.192695,1.47952,0,2,h,2016-10-28 22:45:00
2781,Leganes,Real Madrid,0.273683,2.62943,0,3,a,2016-11-06 15:00:00
2795,Leganes,Osasuna,1.6402,0.164701,2,0,h,2016-11-21 23:45:00
2799,Leganes,Espanyol,0.205225,1.21595,0,3,a,2016-11-26 21:30:00
3165,Leganes,Villarreal,0.679532,0.296192,0,0,h,2016-12-03 21:30:00
3176,Leganes,Las Palmas,1.26322,0.889018,1,1,a,2016-12-10 21:30:00
3188,Leganes,Eibar,0.887175,0.821631,1,1,h,2016-12-18 19:15:00
3890,Leganes,Real Betis,0.345675,1.4196,0,2,a,2017-01-08 19:15:00
3894,Leganes,Athletic Club,1.61086,0.319775,0,0,h,2017-01-14 16:00:00
3907,Leganes,Alaves,0.448681,1.00747,2,2,a,2017-01-21 20:30:00
3918,Leganes,Celta Vigo,0.665632,0.831373,0,2,h,2017-01-28 22:45:00
3933,Leganes,Atletico Madrid,0.725425,1.8677,0,2,a,2017-02-04 17:30:00
3935,Leganes,Sporting Gijon,0.421338,0.172436,0,2,h,2017-02-12 15:15:00
3945,Leganes,Barcelona,0.840213,2.60098,1,2,a,2017-02-19 19:45:00
3960,Leganes,Deportivo La Coruna,0.743759,1.13768,4,0,h,2017-02-25 17:30:00
3970,Leganes,Valencia,0.0399313,1.90734,0,1,a,2017-02-28 20:30:00
3978,Leganes,Granada,2.11012,0.0529013,1,0,h,2017-03-04 12:00:00
3987,Leganes,Sevilla,0.871554,1.35316,1,1,a,2017-03-11 15:15:00
4000,Leganes,Malaga,0.767247,0.380419,0,0,h,2017-03-19 11:00:00
4009,Leganes,Real Sociedad,0.391696,1.53494,1,1,a,2017-04-01 17:30:00
4019,Leganes,Real Madrid,1.67468,2.43202,2,4,h,2017-04-05 20:30:00
4030,Leganes,Osasuna,1.40274,1.58295,1,2,a,2017-04-09 17:30:00
4044,Leganes,Espanyol,0.544707,0.584488,0,1,h,2017-04-16 11:00:00
4054,Leganes,Villarreal,0.747073,0.763096,1,2,a,2017-04-22 15:15:00
4061,Leganes,Las Palmas,2.5676,0.116739,3,0,h,2017-04-26 19:30:00
4072,Leganes,Eibar,0.893755,1.08114,0,2,a,2017-04-30 17:30:00
4082,Leganes,Real Betis,1.63794,0.596654,4,0,h,2017-05-08 19:45:00
4092,Leganes,Athletic Club,0.533837,1.40486,1,1,a,2017-05-14 19:00:00
4100,Leganes,Alaves,0.666963,1.44228,1,1,h,2017-05-20 18:00:00
