,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
1785,Real Madrid,Real Sociedad,2.73735,0.270003,3,0,a,2016-08-21 22:15:00
1793,Real Madrid,Celta Vigo,2.02091,0.241185,2,1,h,2016-08-27 22:15:00
1801,Real Madrid,Osasuna,3.7979,1.03534,5,2,h,2016-09-10 18:00:00
1817,Real Madrid,Espanyol,1.23959,0.830388,2,0,a,2016-09-18 22:45:00
1821,Real Madrid,Villarreal,1.34367,1.0322,1,1,h,2016-09-21 22:00:00
1833,Real Madrid,Las Palmas,2.7519,1.31532,2,2,a,2016-09-24 22:45:00
1845,Real Madrid,Eibar,1.67419,0.445,1,1,h,2016-10-02 18:15:00
1853,Real Madrid,Real Betis,3.98737,0.908061,6,1,a,2016-10-15 22:45:00
1868,Real Madrid,Athletic Club,3.52634,1.38084,2,1,h,2016-10-23 22:45:00
3310,Real Madrid,Alaves,2.77099,1.37267,4,1,a,2016-10-29 18:15:00
2781,Real Madrid,Leganes,2.62943,0.273683,3,0,h,2016-11-06 15:00:00
2790,Real Madrid,Atletico Madrid,2.03273,1.0815,3,0,a,2016-11-19 23:45:00
2798,Real Madrid,Sporting Gijon,2.90122,1.46445,2,1,h,2016-11-26 19:15:00
3164,Real Madrid,Barcelona,1.35909,1.73984,1,1,a,2016-12-03 19:15:00
3177,Real Madrid,Deportivo La Coruna,1.17016,0.648444,3,2,h,2016-12-10 23:45:00
3885,Real Madrid,Granada,4.18059,0.415223,5,0,h,2017-01-07 16:00:00
3902,Real Madrid,Sevilla,2.0699,0.452252,1,2,a,2017-01-15 23:45:00
3906,Real Madrid,Malaga,1.98978,0.399232,2,1,h,2017-01-21 18:15:00
3922,Real Madrid,Real Sociedad,1.06592,0.250453,3,0,h,2017-01-29 22:45:00
3934,Real Madrid,Osasuna,2.36434,0.891933,3,1,a,2017-02-11 19:45:00
3952,Real Madrid,Espanyol,1.2723,0.070793,2,0,h,2017-02-18 15:15:00
3954,Real Madrid,Valencia,0.99003,0.832853,1,2,a,2017-02-22 17:45:00
3962,Real Madrid,Villarreal,3.35567,1.12868,3,2,a,2017-02-26 19:45:00
3965,Real Madrid,Las Palmas,3.09385,2.1904,3,3,h,2017-03-01 20:30:00
3982,Real Madrid,Eibar,2.0593,1.2014,4,1,a,2017-03-04 15:15:00
3989,Real Madrid,Real Betis,1.00957,0.465085,2,1,h,2017-03-12 19:45:00
3999,Real Madrid,Athletic Club,2.09036,1.96298,2,1,a,2017-03-18 15:15:00
4005,Real Madrid,Alaves,1.54447,1.16793,3,0,h,2017-04-02 15:15:00
4019,Real Madrid,Leganes,2.43202,1.67468,4,2,a,2017-04-05 20:30:00
4026,Real Madrid,Atletico Madrid,1.35497,1.08371,1,1,h,2017-04-08 15:15:00
4038,Real Madrid,Sporting Gijon,1.66979,0.4652,3,2,a,2017-04-15 15:15:00
4047,Real Madrid,Barcelona,2.89974,2.06086,2,3,h,2017-04-23 19:45:00
4058,Real Madrid,Deportivo La Coruna,4.95101,1.39884,6,2,a,2017-04-26 20:30:00
4068,Real Madrid,Valencia,2.41841,0.973391,2,1,h,2017-04-29 15:15:00
4077,Real Madrid,Granada,4.01875,0.798168,4,0,a,2017-05-06 19:45:00
4086,Real Madrid,Sevilla,1.89661,0.878236,4,1,h,2017-05-14 19:00:00
3924,Real Madrid,Celta Vigo,3.64315,0.901276,4,1,a,2017-05-17 20:00:00
4099,Real Madrid,Malaga,2.55304,1.16006,2,0,a,2017-05-21 19:00:00
