,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
8263,Hannover 96,Mainz 05,0.610149,0.526663,1,0,a,2017-08-19 14:30:00
8276,Hannover 96,Schalke 04,0.805466,0.403031,1,0,h,2017-08-27 17:00:00
8279,Hannover 96,Wolfsburg,0.480156,1.13451,1,1,a,2017-09-09 14:30:00
8286,Hannover 96,Hamburger SV,2.2982,0.453334,2,0,h,2017-09-15 19:30:00
8301,Hannover 96,Freiburg,1.03212,2.89359,1,1,a,2017-09-20 19:30:00
8311,Hannover 96,FC Cologne,1.35909,1.10618,0,0,h,2017-09-24 14:30:00
8315,Hannover 96,Borussia M.Gladbach,1.37232,2.29547,1,2,a,2017-09-30 14:30:00
8329,Hannover 96,Eintracht Frankfurt,0.6536,0.876712,1,2,h,2017-10-14 14:30:00
8337,Hannover 96,Augsburg,0.804724,0.864125,2,1,a,2017-10-21 14:30:00
8347,Hannover 96,Borussia Dortmund,2.3406,0.85483,4,2,h,2017-10-28 14:30:00
8349,Hannover 96,RasenBallsport Leipzig,0.769041,1.8547,1,2,a,2017-11-04 14:30:00
8361,Hannover 96,Werder Bremen,1.13154,2.61572,0,4,a,2017-11-19 17:00:00
8375,Hannover 96,VfB Stuttgart,1.87707,1.59485,1,1,h,2017-11-24 19:30:00
8376,Hannover 96,Bayern Munich,1.08319,3.86566,1,3,a,2017-12-02 14:30:00
8388,Hannover 96,Hoffenheim,1.48558,0.750256,2,0,h,2017-12-10 14:30:00
8396,Hannover 96,Hertha Berlin,1.88845,2.55607,1,3,a,2017-12-13 19:30:00
8411,Hannover 96,Bayer Leverkusen,2.17843,2.07116,4,4,h,2017-12-17 14:30:00
8419,Hannover 96,Mainz 05,1.80008,0.431335,3,2,h,2018-01-13 14:30:00
8426,Hannover 96,Schalke 04,0.897268,0.635085,1,1,a,2018-01-21 17:00:00
8437,Hannover 96,Wolfsburg,0.784672,0.25357,0,1,h,2018-01-28 17:00:00
8444,Hannover 96,Hamburger SV,1.12675,1.47817,1,1,a,2018-02-04 17:00:00
8449,Hannover 96,Freiburg,0.974571,1.23823,2,1,h,2018-02-10 14:30:00
8457,Hannover 96,FC Cologne,1.20598,0.244916,1,1,a,2018-02-17 14:30:00
8472,Hannover 96,Borussia M.Gladbach,2.15161,1.51236,0,1,h,2018-02-24 14:30:00
8480,Hannover 96,Eintracht Frankfurt,0.775015,2.17331,0,1,a,2018-03-03 14:30:00
8488,Hannover 96,Augsburg,0.741256,2.09117,1,3,h,2018-03-10 14:30:00
8493,Hannover 96,Borussia Dortmund,0.659875,2.43612,0,1,a,2018-03-18 12:30:00
8509,Hannover 96,RasenBallsport Leipzig,1.33572,3.09004,2,3,h,2018-03-31 14:30:00
8519,Hannover 96,Werder Bremen,1.60318,1.81065,2,1,h,2018-04-06 18:30:00
8528,Hannover 96,VfB Stuttgart,0.382079,0.852341,1,1,a,2018-04-14 13:30:00
8536,Hannover 96,Bayern Munich,0.243137,2.00929,0,3,h,2018-04-21 13:30:00
8539,Hannover 96,Hoffenheim,1.26677,1.88985,1,3,a,2018-04-27 18:30:00
8548,Hannover 96,Hertha Berlin,1.53367,1.07207,3,1,h,2018-05-05 14:30:00
8561,Hannover 96,Bayer Leverkusen,1.56701,4.42734,2,3,a,2018-05-12 14:30:00
