,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
934,Sassuolo,Palermo,1.67953,0.351218,1,0,a,2016-08-21 22:45:00
945,Sassuolo,Pescara,0.54343,1.45854,2,1,h,2016-08-28 22:45:00
951,Sassuolo,Juventus,0.835114,3.29973,1,3,a,2016-09-10 20:00:00
964,Sassuolo,Genoa,2.29731,1.40462,2,0,h,2016-09-18 17:00:00
972,Sassuolo,Chievo,0.435427,0.195009,1,2,a,2016-09-21 22:45:00
983,Sassuolo,Udinese,1.51059,0.611892,1,0,h,2016-09-25 17:00:00
998,Sassuolo,AC Milan,1.17991,1.41957,3,4,a,2016-10-02 20:00:00
1007,Sassuolo,Crotone,2.05142,0.634162,2,1,h,2016-10-16 17:00:00
1018,Sassuolo,Bologna,0.638691,1.39945,1,1,a,2016-10-23 20:00:00
3288,Sassuolo,Roma,1.00699,2.21845,1,3,h,2016-10-26 22:45:00
3293,Sassuolo,Lazio,1.2589,1.78915,1,2,a,2016-10-30 18:00:00
2752,Sassuolo,Atalanta,1.04128,1.3028,0,3,h,2016-11-06 18:00:00
2759,Sassuolo,Sampdoria,1.14682,2.54447,2,3,a,2016-11-20 15:30:00
2774,Sassuolo,Napoli,0.520212,1.23939,1,1,a,2016-11-28 22:00:00
3072,Sassuolo,Empoli,2.75094,1.20881,3,0,h,2016-12-04 18:00:00
3084,Sassuolo,Fiorentina,1.21595,1.70698,1,2,a,2016-12-12 22:00:00
3090,Sassuolo,Inter,0.574257,2.31308,0,1,h,2016-12-18 15:30:00
3103,Sassuolo,Cagliari,1.42871,2.18282,3,4,a,2016-12-22 23:45:00
3524,Sassuolo,Torino,0.61014,2.06808,0,0,h,2017-01-08 18:00:00
3534,Sassuolo,Palermo,1.48319,1.32792,4,1,h,2017-01-15 18:00:00
3545,Sassuolo,Pescara,1.21807,2.0633,3,1,a,2017-01-22 17:00:00
3557,Sassuolo,Juventus,0.62385,1.53659,0,2,h,2017-01-29 17:00:00
3562,Sassuolo,Genoa,0.916538,0.771433,1,0,a,2017-02-05 14:00:00
3576,Sassuolo,Chievo,2.00872,2.83627,1,3,h,2017-02-12 14:00:00
3588,Sassuolo,Udinese,2.0648,1.62501,2,1,a,2017-02-19 14:00:00
3596,Sassuolo,AC Milan,1.24336,2.24079,0,1,h,2017-02-26 14:00:00
3611,Sassuolo,Crotone,0.848716,1.25058,0,0,a,2017-03-05 14:00:00
3613,Sassuolo,Bologna,0.64108,1.36613,0,1,h,2017-03-12 11:30:00
3631,Sassuolo,Roma,0.843526,2.39435,1,3,a,2017-03-19 19:45:00
3638,Sassuolo,Lazio,1.31718,1.01814,1,2,h,2017-04-01 17:00:00
3650,Sassuolo,Atalanta,1.08328,2.00136,1,1,a,2017-04-08 17:00:00
3660,Sassuolo,Sampdoria,0.9903,0.829293,2,1,h,2017-04-15 17:00:00
3668,Sassuolo,Napoli,0.996939,2.68765,2,2,h,2017-04-23 11:30:00
3680,Sassuolo,Empoli,1.89742,2.32036,3,1,a,2017-04-30 14:00:00
3686,Sassuolo,Fiorentina,2.09332,2.06362,2,2,h,2017-05-07 14:00:00
3700,Sassuolo,Inter,2.16401,1.17353,2,1,a,2017-05-14 11:30:00
3704,Sassuolo,Cagliari,1.95344,0.506734,6,2,h,2017-05-21 14:00:00
3720,Sassuolo,Torino,3.45582,2.54324,3,5,a,2017-05-28 19:45:00
