,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
14001,PFC Sochi,Spartak Moscow,2.12941,1.46113,2,2,a,2020-08-09 17:00:00
14006,PFC Sochi,Khimki,1.08232,1.23537,1,1,h,2020-08-14 16:00:00
14013,PFC Sochi,Rubin Kazan,1.68663,2.1733,3,2,h,2020-08-18 15:00:00
14026,PFC Sochi,FC Rotor Volgograd,1.54438,0.646719,2,1,a,2020-08-22 17:00:00
14029,PFC Sochi,FC Tambov,2.16814,0.702082,1,0,a,2020-08-25 15:30:00
14044,PFC Sochi,Ural,0.414428,0.648872,0,0,h,2020-08-30 17:00:00
14227,PFC Sochi,FK Akhmat,0.276374,1.4402,1,0,a,2020-09-12 16:00:00
14237,PFC Sochi,Arsenal Tula,1.42162,0.745575,2,3,a,2020-09-20 11:00:00
14243,PFC Sochi,FC Krasnodar,1.02561,1.38558,1,1,h,2020-09-26 17:00:00
14303,PFC Sochi,FC Rostov,0.910308,1.03032,4,2,h,2020-10-04 13:30:00
14308,PFC Sochi,Zenit St. Petersburg,1.00443,1.12652,1,3,a,2020-10-17 11:00:00
14315,PFC Sochi,Dinamo Moscow,0.338913,1.21217,1,3,a,2020-10-24 11:00:00
14322,PFC Sochi,Lokomotiv Moscow,1.09854,0.292607,2,1,h,2020-10-31 16:00:00
14332,PFC Sochi,FC Ufa,1.21477,1.00182,1,1,h,2020-11-06 16:00:00
14338,PFC Sochi,CSKA Moscow,1.10951,0.285357,1,1,a,2020-11-22 11:00:00
14346,PFC Sochi,Ural,0.391563,0.415013,0,1,a,2020-11-29 09:00:00
14360,PFC Sochi,FK Akhmat,2.18555,0.974876,2,0,h,2020-12-07 16:00:00
14364,PFC Sochi,Spartak Moscow,0.732439,1.84615,1,0,h,2020-12-12 13:30:00
14371,PFC Sochi,Dinamo Moscow,1.89877,0.915738,2,0,h,2020-12-16 15:00:00
14382,PFC Sochi,Arsenal Tula,2.48832,0.317879,4,0,h,2021-02-27 16:00:00
14385,PFC Sochi,FC Rostov,0.425356,0.36898,0,0,a,2021-03-06 16:00:00
14395,PFC Sochi,Lokomotiv Moscow,1.57296,1.05727,1,3,a,2021-03-14 16:00:00
14408,PFC Sochi,FC Tambov,2.57127,0.816509,5,0,h,2021-03-19 16:00:00
14411,PFC Sochi,Rubin Kazan,0.870872,0.309158,0,1,a,2021-04-03 13:30:00
14420,PFC Sochi,Zenit St. Petersburg,0.809185,2.03173,1,2,h,2021-04-11 13:30:00
14432,PFC Sochi,CSKA Moscow,3.77794,0.394833,2,1,h,2021-04-18 13:30:00
14434,PFC Sochi,FC Ufa,1.95583,2.04861,3,2,a,2021-04-25 11:00:00
14441,PFC Sochi,FC Krasnodar,1.3928,0.793766,3,1,a,2021-05-01 16:00:00
14452,PFC Sochi,FC Rotor Volgograd,1.32634,1.20371,2,1,h,2021-05-07 17:00:00
14463,PFC Sochi,Khimki,0.806642,0.483055,0,0,a,2021-05-16 11:00:00
