,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
14003,Zenit St. Petersburg,FC Rotor Volgograd,1.98716,0.291351,2,0,a,2020-08-11 15:00:00
14012,Zenit St. Petersburg,FC Rostov,1.68169,0.604044,2,0,a,2020-08-15 17:00:00
14020,Zenit St. Petersburg,CSKA Moscow,1.18066,0.677191,2,1,h,2020-08-19 17:00:00
14024,Zenit St. Petersburg,FC Tambov,3.73475,0.298788,4,1,h,2020-08-22 15:00:00
14036,Zenit St. Petersburg,Dinamo Moscow,0.737699,0.153465,0,1,a,2020-08-26 17:45:00
14041,Zenit St. Petersburg,Lokomotiv Moscow,0.608877,0.3042,0,0,a,2020-08-30 13:00:00
14231,Zenit St. Petersburg,Arsenal Tula,3.11381,0.435142,3,1,h,2020-09-14 15:30:00
14234,Zenit St. Petersburg,Ural,1.48651,0.598191,1,1,a,2020-09-19 13:30:00
14242,Zenit St. Petersburg,FC Ufa,2.82175,0.461226,6,0,h,2020-09-26 13:30:00
14300,Zenit St. Petersburg,Spartak Moscow,1.8535,1.724,1,1,a,2020-10-03 16:00:00
14308,Zenit St. Petersburg,PFC Sochi,1.12652,1.00443,3,1,h,2020-10-17 11:00:00
14320,Zenit St. Petersburg,Rubin Kazan,1.04974,0.972905,1,2,h,2020-10-24 13:30:00
14328,Zenit St. Petersburg,Khimki,1.40536,0.700412,2,0,a,2020-11-01 11:00:00
14336,Zenit St. Petersburg,FC Krasnodar,2.66564,0.998271,3,1,h,2020-11-08 16:00:00
14339,Zenit St. Petersburg,FK Akhmat,0.473721,1.82562,2,2,a,2020-11-21 13:30:00
14348,Zenit St. Petersburg,Arsenal Tula,2.26639,0.301104,0,0,a,2020-11-28 11:00:00
14354,Zenit St. Petersburg,Ural,5.63745,0.859035,5,1,h,2020-12-05 16:00:00
14361,Zenit St. Petersburg,Dinamo Moscow,2.20146,1.56597,3,1,h,2020-12-12 16:00:00
14376,Zenit St. Petersburg,Spartak Moscow,2.61976,0.132915,3,1,h,2020-12-16 17:00:00
14377,Zenit St. Petersburg,FC Rostov,2.62189,0.82017,2,2,h,2021-02-27 13:30:00
14390,Zenit St. Petersburg,Rubin Kazan,2.97429,1.28667,1,2,a,2021-03-08 13:30:00
14394,Zenit St. Petersburg,FK Akhmat,2.5036,0.368576,4,0,h,2021-03-13 13:30:00
14403,Zenit St. Petersburg,CSKA Moscow,1.66869,1.57214,3,2,a,2021-03-17 17:00:00
14414,Zenit St. Petersburg,Khimki,2.45739,0.184187,2,0,h,2021-04-05 16:00:00
14420,Zenit St. Petersburg,PFC Sochi,2.03173,0.809185,2,1,a,2021-04-11 13:30:00
14429,Zenit St. Petersburg,FC Krasnodar,1.41271,1.33574,2,2,a,2021-04-17 16:00:00
14440,Zenit St. Petersburg,FC Rotor Volgograd,2.90811,0.0231322,6,0,h,2021-04-24 13:30:00
14443,Zenit St. Petersburg,Lokomotiv Moscow,3.48504,1.36126,6,1,h,2021-05-02 16:00:00
14450,Zenit St. Petersburg,FC Ufa,1.96845,0.53003,0,0,a,2021-05-08 11:00:00
14457,Zenit St. Petersburg,FC Tambov,2.3927,0.440336,5,1,a,2021-05-16 11:00:00
