,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
1873,Guingamp,Nantes,0.406765,0.27314,0,1,a,2015-08-08 23:00:00
1885,Guingamp,Lyon,1.0359,0.738048,0,1,h,2015-08-15 22:00:00
1894,Guingamp,SC Bastia,1.37129,1.283,0,3,a,2015-08-22 22:00:00
1899,Guingamp,Marseille,1.78623,0.910693,2,0,h,2015-08-28 22:30:00
1915,Guingamp,Nice,1.21767,0.792313,1,0,a,2015-09-12 22:00:00
1924,Guingamp,GFC Ajaccio,1.31453,0.222122,2,1,h,2015-09-19 22:00:00
1930,Guingamp,Paris Saint Germain,0.415048,3.11111,0,3,a,2015-09-22 23:00:00
1946,Guingamp,Monaco,1.34153,1.01214,3,3,h,2015-09-27 19:00:00
1951,Guingamp,Troyes,2.19927,1.21348,1,0,a,2015-10-03 22:00:00
1964,Guingamp,Lille,0.386919,0.690247,1,1,h,2015-10-17 22:00:00
1973,Guingamp,Angers,1.03781,0.320128,0,0,a,2015-10-24 22:00:00
1982,Guingamp,Lorient,0.964736,1.66937,2,2,h,2015-10-31 23:00:00
1993,Guingamp,Caen,1.31109,1.23155,1,2,a,2015-11-07 23:00:00
2001,Guingamp,Toulouse,1.40676,0.978971,2,0,h,2015-11-21 23:00:00
2016,Guingamp,Saint-Etienne,1.78537,2.58964,0,3,a,2015-11-29 17:00:00
2026,Guingamp,Reims,0.736905,0.872848,1,2,h,2015-12-02 22:00:00
2037,Guingamp,Bordeaux,0.531661,0.696353,0,1,a,2015-12-06 20:00:00
2042,Guingamp,Montpellier,0.233626,1.53801,1,2,a,2015-12-12 23:00:00
2052,Guingamp,Rennes,0.822078,1.13123,0,2,h,2015-12-19 23:00:00
2068,Guingamp,Marseille,0.492774,1.01882,0,0,a,2016-01-11 00:00:00
2073,Guingamp,Nantes,1.21979,0.708649,2,2,h,2016-01-16 23:00:00
2081,Guingamp,SC Bastia,2.02847,0.201846,1,0,h,2016-01-23 23:00:00
2095,Guingamp,Toulouse,1.18688,2.35913,2,1,a,2016-01-30 23:00:00
2103,Guingamp,Troyes,2.1887,1.28691,4,0,h,2016-02-03 22:00:00
2112,Guingamp,GFC Ajaccio,0.0436037,0.838579,0,0,a,2016-02-06 23:00:00
2122,Guingamp,Bordeaux,0.813793,2.10544,2,4,h,2016-02-13 23:00:00
2131,Guingamp,Lorient,0.879315,2.44896,3,4,a,2016-02-20 23:00:00
2142,Guingamp,Angers,2.4048,1.02966,2,2,h,2016-02-27 23:00:00
2156,Guingamp,Lyon,1.7776,3.25493,1,5,a,2016-03-07 00:00:00
2162,Guingamp,Saint-Etienne,1.4605,0.636957,2,0,h,2016-03-12 23:00:00
2174,Guingamp,Reims,0.216286,1.64607,1,0,a,2016-03-19 23:00:00
2182,Guingamp,Montpellier,0.63721,0.950086,2,2,h,2016-04-02 22:00:00
2190,Guingamp,Paris Saint Germain,0.381495,2.09637,0,2,h,2016-04-09 19:00:00
2207,Guingamp,Rennes,2.23586,0.486994,3,0,a,2016-04-17 19:00:00
2214,Guingamp,Caen,0.866074,0.534691,1,1,h,2016-04-24 19:00:00
2221,Guingamp,Monaco,0.951606,1.29807,2,3,a,2016-04-30 21:00:00
2233,Guingamp,Lille,0.0884296,1.26201,0,0,a,2016-05-07 23:00:00
2241,Guingamp,Nice,1.17136,0.836067,2,3,h,2016-05-14 23:00:00
