,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
932,Fiorentina,Juventus,0.244198,1.5603,1,2,a,2016-08-20 22:45:00
950,Fiorentina,Chievo,0.763552,0.795506,1,0,h,2016-08-28 22:45:00
969,Fiorentina,Roma,0.737697,1.02389,1,0,h,2016-09-18 22:45:00
978,Fiorentina,Udinese,1.08173,1.89441,2,2,a,2016-09-21 22:45:00
987,Fiorentina,AC Milan,1.54079,0.710461,0,0,h,2016-09-25 22:45:00
997,Fiorentina,Torino,1.4493,0.934719,1,2,a,2016-10-02 20:00:00
1003,Fiorentina,Atalanta,1.36172,0.93609,0,0,h,2016-10-16 14:30:00
1014,Fiorentina,Cagliari,2.22004,1.30024,5,3,a,2016-10-23 17:00:00
3286,Fiorentina,Crotone,1.41393,0.725924,1,1,h,2016-10-26 22:45:00
3290,Fiorentina,Bologna,1.71314,0.225855,1,0,a,2016-10-29 20:00:00
2754,Fiorentina,Sampdoria,1.57162,0.799869,1,1,h,2016-11-06 21:00:00
2762,Fiorentina,Empoli,3.89131,0.773104,4,0,a,2016-11-20 18:00:00
2775,Fiorentina,Inter,0.819314,3.58331,2,4,a,2016-11-29 00:00:00
3073,Fiorentina,Palermo,1.89636,0.395672,2,1,h,2016-12-04 23:45:00
3084,Fiorentina,Sassuolo,1.70698,1.21595,2,1,h,2016-12-12 22:00:00
3086,Fiorentina,Genoa,0.505706,1.08245,0,1,a,2016-12-15 23:00:00
3095,Fiorentina,Lazio,1.55704,1.83592,1,3,a,2016-12-18 23:45:00
3104,Fiorentina,Napoli,0.853715,2.00595,3,3,h,2016-12-22 23:45:00
3538,Fiorentina,Juventus,0.762227,1.78834,2,1,h,2017-01-15 23:45:00
3540,Fiorentina,Chievo,1.30541,1.53772,3,0,a,2017-01-21 20:00:00
3556,Fiorentina,Genoa,2.10754,2.76031,3,3,h,2017-01-29 17:00:00
3523,Fiorentina,Pescara,0.726305,0.430614,2,1,a,2017-02-01 22:45:00
3569,Fiorentina,Roma,0.626366,3.58277,0,4,a,2017-02-07 22:45:00
3573,Fiorentina,Udinese,1.6489,0.72842,3,0,h,2017-02-11 19:45:00
3591,Fiorentina,AC Milan,1.52955,0.618731,1,2,a,2017-02-19 19:45:00
3600,Fiorentina,Torino,2.01903,2.09324,2,2,h,2017-02-27 19:45:00
3603,Fiorentina,Atalanta,0.702152,1.12297,0,0,a,2017-03-05 11:30:00
3614,Fiorentina,Cagliari,2.15582,1.87448,1,0,h,2017-03-12 14:00:00
3623,Fiorentina,Crotone,2.82105,0.747159,1,0,a,2017-03-19 14:00:00
3633,Fiorentina,Bologna,0.783659,0.260932,1,0,h,2017-04-02 14:00:00
3643,Fiorentina,Sampdoria,1.50834,0.816402,2,2,a,2017-04-09 11:30:00
3656,Fiorentina,Empoli,1.18615,2.07354,1,2,h,2017-04-15 14:00:00
3667,Fiorentina,Inter,2.33379,1.58463,5,4,h,2017-04-22 19:45:00
3673,Fiorentina,Palermo,1.0708,0.569668,0,2,a,2017-04-30 14:00:00
3686,Fiorentina,Sassuolo,2.06362,2.09332,2,2,a,2017-05-07 14:00:00
3696,Fiorentina,Lazio,1.47066,0.869153,3,2,h,2017-05-13 17:00:00
3706,Fiorentina,Napoli,0.640954,4.33743,1,4,a,2017-05-20 19:45:00
3719,Fiorentina,Pescara,2.34729,1.61468,2,2,h,2017-05-28 19:45:00
