,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
8262,Hamburger SV,Augsburg,0.55238,0.573987,1,0,h,2017-08-19 14:30:00
8268,Hamburger SV,FC Cologne,1.64554,1.88741,3,1,a,2017-08-25 19:30:00
8277,Hamburger SV,RasenBallsport Leipzig,1.17417,1.37657,0,2,h,2017-09-08 19:30:00
8286,Hamburger SV,Hannover 96,0.453334,2.2982,0,2,a,2017-09-15 19:30:00
8302,Hamburger SV,Borussia Dortmund,0.186271,3.18132,0,3,h,2017-09-20 19:30:00
8312,Hamburger SV,Bayer Leverkusen,0.443359,2.39337,0,3,a,2017-09-24 17:00:00
8319,Hamburger SV,Werder Bremen,0.957096,0.426954,0,0,h,2017-09-30 17:30:00
8328,Hamburger SV,Mainz 05,1.99466,1.24944,2,3,a,2017-10-14 14:30:00
8338,Hamburger SV,Bayern Munich,0.162992,2.29592,0,1,h,2017-10-21 17:30:00
8342,Hamburger SV,Hertha Berlin,0.972895,0.827213,1,2,a,2017-10-28 14:30:00
8355,Hamburger SV,VfB Stuttgart,2.0244,1.21993,3,1,h,2017-11-04 14:30:00
8362,Hamburger SV,Schalke 04,0.776725,2.0828,0,2,a,2017-11-19 14:30:00
8374,Hamburger SV,Hoffenheim,1.8111,0.606966,3,0,h,2017-11-26 14:30:00
8379,Hamburger SV,Freiburg,0.460208,0.981146,0,0,a,2017-12-01 19:30:00
8387,Hamburger SV,Wolfsburg,0.929827,0.0876003,0,0,h,2017-12-09 14:30:00
8400,Hamburger SV,Eintracht Frankfurt,1.79316,1.02455,1,2,h,2017-12-12 19:30:00
8408,Hamburger SV,Borussia M.Gladbach,0.569992,2.64643,1,3,a,2017-12-15 19:30:00
8418,Hamburger SV,Augsburg,0.362892,1.32144,0,1,a,2018-01-13 14:30:00
8427,Hamburger SV,FC Cologne,0.899507,1.38156,0,2,h,2018-01-20 17:30:00
8435,Hamburger SV,RasenBallsport Leipzig,0.987601,1.09746,1,1,a,2018-01-27 14:30:00
8444,Hamburger SV,Hannover 96,1.47817,1.12675,1,1,h,2018-02-04 17:00:00
8452,Hamburger SV,Borussia Dortmund,0.4947,2.58479,0,2,a,2018-02-10 14:30:00
8464,Hamburger SV,Bayer Leverkusen,0.771028,2.12545,1,2,h,2018-02-17 14:30:00
8470,Hamburger SV,Werder Bremen,0.225135,0.888389,0,1,a,2018-02-24 17:30:00
8482,Hamburger SV,Mainz 05,1.74881,0.405966,0,0,h,2018-03-03 14:30:00
8484,Hamburger SV,Bayern Munich,0.00671621,4.9158,0,6,a,2018-03-10 14:30:00
8500,Hamburger SV,Hertha Berlin,0.775841,2.42384,1,2,h,2018-03-17 14:30:00
8510,Hamburger SV,VfB Stuttgart,0.900691,1.08797,1,1,a,2018-03-31 14:30:00
8518,Hamburger SV,Schalke 04,2.29435,1.35788,3,2,h,2018-04-07 16:30:00
8521,Hamburger SV,Hoffenheim,0.338639,3.47924,0,2,a,2018-04-14 13:30:00
8535,Hamburger SV,Freiburg,1.72754,0.896138,1,0,h,2018-04-21 13:30:00
8546,Hamburger SV,Wolfsburg,2.91172,0.910012,3,1,a,2018-04-28 13:30:00
8555,Hamburger SV,Eintracht Frankfurt,0.848806,1.64906,0,3,a,2018-05-05 14:30:00
8562,Hamburger SV,Borussia M.Gladbach,2.35888,1.2463,2,1,h,2018-05-12 14:30:00
