,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
2350,CSKA Moscow,Rubin Kazan,1.82454,0.122652,1,0,h,2015-07-18 19:30:00
2357,CSKA Moscow,Krylya Sovetov Samara,2.08305,0.385422,2,0,a,2015-07-24 20:00:00
2368,CSKA Moscow,Anzhi Makhachkala,1.88274,1.00708,1,0,h,2015-08-01 20:30:00
2376,CSKA Moscow,Amkar,1.64321,0.240928,2,0,h,2015-08-09 14:30:00
2382,CSKA Moscow,Spartak Moscow,1.92167,2.36242,2,1,a,2015-08-14 22:30:00
2391,CSKA Moscow,FC Rostov,1.49005,0.662159,2,1,h,2015-08-22 19:00:00
2404,CSKA Moscow,Kuban Krasnodar,1.61607,1.2331,1,0,a,2015-08-30 21:00:00
2405,CSKA Moscow,Zenit St. Petersburg,1.66696,1.24357,2,2,h,2015-09-12 15:00:00
2416,CSKA Moscow,Mordovya,1.91846,2.13964,6,4,a,2015-09-20 14:30:00
2421,CSKA Moscow,Lokomotiv Moscow,1.31656,1.36664,1,1,h,2015-09-26 15:00:00
2433,CSKA Moscow,Dinamo Moscow,2.28977,1.03371,2,0,a,2015-10-04 14:30:00
2437,CSKA Moscow,Ural,1.88966,0.790266,3,2,h,2015-10-17 15:00:00
2451,CSKA Moscow,FK Akhmat,1.11688,0.462358,0,0,a,2015-10-25 20:00:00
2453,CSKA Moscow,FC Ufa,2.99903,0.209956,2,0,h,2015-10-31 15:30:00
2467,CSKA Moscow,FC Krasnodar,0.756333,1.04769,1,2,a,2015-11-08 18:00:00
2470,CSKA Moscow,Krylya Sovetov Samara,1.0897,1.82346,0,2,h,2015-11-21 15:00:00
2481,CSKA Moscow,Anzhi Makhachkala,0.992361,0.485458,1,1,a,2015-11-29 16:00:00
2485,CSKA Moscow,Amkar,1.81261,1.23961,0,2,a,2015-12-03 18:00:00
2498,CSKA Moscow,Spartak Moscow,2.49728,0.28828,1,0,h,2016-03-06 20:30:00
2504,CSKA Moscow,FC Rostov,0.356949,1.9087,0,2,a,2016-03-12 20:30:00
2513,CSKA Moscow,Kuban Krasnodar,3.06283,0.00903018,2,0,h,2016-03-19 20:30:00
2522,CSKA Moscow,Zenit St. Petersburg,0.294711,1.46398,0,2,a,2016-04-03 20:30:00
2526,CSKA Moscow,Mordovya,2.27809,0.352277,7,1,h,2016-04-09 14:30:00
2535,CSKA Moscow,Lokomotiv Moscow,1.34537,0.410669,1,1,a,2016-04-16 18:00:00
2546,CSKA Moscow,Dinamo Moscow,0.858353,0.522345,1,0,h,2016-04-24 18:00:00
2549,CSKA Moscow,Ural,2.93974,0.0558242,3,0,a,2016-04-28 18:00:00
2559,CSKA Moscow,FK Akhmat,1.59097,0.133744,1,0,h,2016-05-07 15:30:00
2565,CSKA Moscow,FC Ufa,1.56538,0.621548,3,1,a,2016-05-11 18:00:00
2577,CSKA Moscow,FC Krasnodar,1.41211,0.605535,2,0,h,2016-05-16 20:30:00
2582,CSKA Moscow,Rubin Kazan,0.955114,1.0359,1,0,a,2016-05-21 14:30:00
