,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
5448,Hoffenheim,Augsburg,1.52873,0.280777,2,0,h,2014-08-23 14:30:00
5457,Hoffenheim,Werder Bremen,1.29948,2.51429,1,1,a,2014-08-30 14:30:00
5412,Hoffenheim,Wolfsburg,1.15845,1.63553,1,1,h,2014-09-13 14:30:00
5421,Hoffenheim,VfB Stuttgart,1.15033,1.32987,2,0,a,2014-09-20 14:30:00
5429,Hoffenheim,Freiburg,1.81502,2.44871,3,3,h,2014-09-23 19:00:00
5438,Hoffenheim,Mainz 05,1.08667,0.614332,0,0,a,2014-09-26 19:30:00
5388,Hoffenheim,Schalke 04,3.2287,0.847395,2,1,h,2014-10-04 14:30:00
5399,Hoffenheim,Hamburger SV,1.55868,1.82378,1,1,a,2014-10-19 14:30:00
5404,Hoffenheim,Paderborn,1.5035,0.673226,1,0,h,2014-10-25 14:30:00
5353,Hoffenheim,Borussia M.Gladbach,0.646539,2.46276,1,3,a,2014-11-02 14:30:00
5358,Hoffenheim,FC Cologne,1.19994,1.30702,3,4,h,2014-11-08 14:30:00
5365,Hoffenheim,Bayern Munich,1.38014,2.08656,0,4,a,2014-11-22 14:30:00
5380,Hoffenheim,Hannover 96,1.99562,1.81072,4,3,h,2014-11-29 17:30:00
5312,Hoffenheim,Borussia Dortmund,0.202706,1.58062,0,1,a,2014-12-05 19:30:00
5321,Hoffenheim,Eintracht Frankfurt,3.32968,2.42804,3,2,h,2014-12-12 19:30:00
5337,Hoffenheim,Bayer Leverkusen,0.443131,2.17898,0,1,h,2014-12-17 19:00:00
5346,Hoffenheim,Hertha Berlin,3.62858,0.706377,5,0,a,2014-12-21 14:30:00
5261,Hoffenheim,Augsburg,0.609254,2.39464,1,3,a,2015-02-01 16:30:00
5270,Hoffenheim,Werder Bremen,1.33156,0.576349,1,2,h,2015-02-04 19:00:00
5276,Hoffenheim,Wolfsburg,1.39639,1.37453,0,3,a,2015-02-07 14:30:00
5283,Hoffenheim,VfB Stuttgart,1.20262,0.1911,2,1,h,2015-02-14 14:30:00
5290,Hoffenheim,Freiburg,0.565627,0.600548,1,1,a,2015-02-21 14:30:00
5301,Hoffenheim,Mainz 05,2.25024,2.16818,2,0,h,2015-02-28 14:30:00
5238,Hoffenheim,Schalke 04,1.9462,2.12473,1,3,a,2015-03-07 14:30:00
5244,Hoffenheim,Hamburger SV,2.66878,0.438761,3,0,h,2015-03-14 14:30:00
5253,Hoffenheim,Paderborn,0.267507,1.07174,0,0,a,2015-03-21 14:30:00
5198,Hoffenheim,Borussia M.Gladbach,2.32046,3.20249,1,4,h,2015-04-04 14:30:00
5211,Hoffenheim,FC Cologne,2.32029,2.55523,2,3,a,2015-04-12 14:30:00
5215,Hoffenheim,Bayern Munich,0.668652,1.52453,0,2,h,2015-04-18 14:30:00
5223,Hoffenheim,Hannover 96,1.26477,1.30305,2,1,a,2015-04-25 14:30:00
5162,Hoffenheim,Borussia Dortmund,1.6206,1.17707,1,1,h,2015-05-02 14:30:00
5173,Hoffenheim,Eintracht Frankfurt,0.788645,0.906802,1,3,a,2015-05-09 14:30:00
5178,Hoffenheim,Bayer Leverkusen,0.692454,1.17358,0,2,a,2015-05-16 14:30:00
5190,Hoffenheim,Hertha Berlin,0.893112,0.485545,2,1,h,2015-05-23 14:30:00
