,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
1405,Sporting Gijon,Real Madrid,0.333248,1.54271,0,0,h,2015-08-23 22:30:00
1410,Sporting Gijon,Real Sociedad,0.25686,0.887693,0,0,a,2015-08-29 20:30:00
1421,Sporting Gijon,Valencia,1.10502,1.48606,0,1,h,2015-09-12 20:15:00
1435,Sporting Gijon,Deportivo La Coruna,1.62405,0.831861,3,2,a,2015-09-20 18:00:00
1442,Sporting Gijon,Rayo Vallecano,0.532738,2.90667,1,2,a,2015-09-23 22:00:00
1455,Sporting Gijon,Real Betis,1.75847,1.65258,1,2,h,2015-09-27 14:00:00
1462,Sporting Gijon,Espanyol,1.6289,2.00148,2,1,a,2015-10-03 22:30:00
1478,Sporting Gijon,Granada,1.39196,2.51462,3,3,h,2015-10-19 22:30:00
1488,Sporting Gijon,Athletic Club,0.15924,2.81541,0,3,a,2015-10-26 23:30:00
1497,Sporting Gijon,Malaga,1.51083,0.482096,1,0,h,2015-11-01 21:15:00
1507,Sporting Gijon,Atletico Madrid,0.396003,1.21835,0,1,a,2015-11-08 21:15:00
1514,Sporting Gijon,Levante,1.98544,2.67209,0,3,h,2015-11-22 15:00:00
1524,Sporting Gijon,Celta Vigo,0.664946,1.14376,1,2,a,2015-11-29 01:05:00
1536,Sporting Gijon,Las Palmas,3.85858,0.418437,3,1,h,2015-12-06 21:15:00
1543,Sporting Gijon,Sevilla,0.0656616,2.1509,0,2,a,2015-12-12 23:30:00
1562,Sporting Gijon,Eibar,0.399746,1.17554,0,2,a,2015-12-30 21:30:00
1577,Sporting Gijon,Getafe,1.85778,2.18421,1,2,h,2016-01-04 23:30:00
1583,Sporting Gijon,Villarreal,0.960625,1.53045,0,2,a,2016-01-10 15:00:00
1593,Sporting Gijon,Real Madrid,0.691816,3.1536,1,5,a,2016-01-17 19:00:00
1598,Sporting Gijon,Real Sociedad,4.13679,0.83285,5,1,h,2016-01-22 23:30:00
1614,Sporting Gijon,Valencia,1.05546,2.04802,1,0,a,2016-01-31 19:00:00
1622,Sporting Gijon,Deportivo La Coruna,0.666281,0.227944,1,1,h,2016-02-07 01:05:00
1628,Sporting Gijon,Rayo Vallecano,2.38598,1.73162,2,2,h,2016-02-12 23:30:00
1638,Sporting Gijon,Barcelona,0.87373,2.41243,1,3,h,2016-02-17 21:30:00
1642,Sporting Gijon,Real Betis,0.408199,0.953419,1,1,a,2016-02-20 23:30:00
1652,Sporting Gijon,Espanyol,1.68942,1.38627,2,4,h,2016-02-27 21:15:00
1666,Sporting Gijon,Granada,0.127036,1.87883,0,2,a,2016-03-03 23:00:00
1675,Sporting Gijon,Athletic Club,0.656848,1.34389,0,2,h,2016-03-06 21:15:00
1679,Sporting Gijon,Malaga,0.957008,0.459569,0,1,a,2016-03-11 23:30:00
1690,Sporting Gijon,Atletico Madrid,1.89802,0.258695,2,1,h,2016-03-19 19:00:00
1708,Sporting Gijon,Levante,0.630978,1.87115,0,0,a,2016-04-04 22:30:00
1714,Sporting Gijon,Celta Vigo,0.814767,1.03986,0,1,h,2016-04-10 14:00:00
1721,Sporting Gijon,Las Palmas,0.864694,0.54782,1,1,a,2016-04-16 20:15:00
1734,Sporting Gijon,Sevilla,1.2216,1.76493,2,1,h,2016-04-20 22:45:00
1742,Sporting Gijon,Barcelona,0.624434,6.1271,0,6,a,2016-04-23 22:30:00
1749,Sporting Gijon,Eibar,0.349788,0.985421,2,0,h,2016-04-29 22:30:00
1762,Sporting Gijon,Getafe,0.508995,1.25718,1,1,a,2016-05-08 19:00:00
1777,Sporting Gijon,Villarreal,1.51593,0.721212,2,0,h,2016-05-15 21:30:00
