,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
13096,Torino,Sassuolo,1.87227,1.35208,2,1,h,2019-08-25 19:45:00
13104,Torino,Atalanta,0.684714,1.83194,3,2,a,2019-09-01 19:45:00
13118,Torino,Lecce,1.5512,1.25479,1,2,h,2019-09-16 18:45:00
13126,Torino,Sampdoria,0.216688,1.8371,0,1,a,2019-09-22 13:00:00
13138,Torino,AC Milan,1.0873,2.29514,2,1,h,2019-09-26 19:00:00
13145,Torino,Parma Calcio 1913,1.69923,3.27038,2,3,a,2019-09-30 18:45:00
13158,Torino,Napoli,0.48114,0.840858,0,0,h,2019-10-06 17:00:00
13168,Torino,Udinese,0.603538,1.87593,0,1,a,2019-10-20 14:00:00
13178,Torino,Cagliari,1.30837,0.509454,1,1,h,2019-10-27 14:00:00
13182,Torino,Lazio,0.706344,2.29976,0,4,a,2019-10-30 20:00:00
13198,Torino,Juventus,0.35915,1.78754,0,1,h,2019-11-02 19:45:00
13199,Torino,Brescia,3.11135,0.59465,4,0,a,2019-11-09 14:00:00
13218,Torino,Inter,0.431759,1.46431,0,3,h,2019-11-23 19:45:00
13222,Torino,Genoa,0.657203,0.925599,1,0,a,2019-11-30 17:00:00
13237,Torino,Fiorentina,0.953465,1.92326,2,1,h,2019-12-08 14:00:00
13244,Torino,Verona,1.4413,2.33378,3,3,a,2019-12-15 11:30:00
13257,Torino,SPAL 2013,1.24219,0.948561,1,2,h,2019-12-21 19:45:00
13267,Torino,Roma,2.29167,1.9541,2,0,a,2020-01-05 19:45:00
13277,Torino,Bologna,0.56981,1.85862,1,0,h,2020-01-12 14:00:00
13288,Torino,Sassuolo,1.25078,0.885308,1,2,a,2020-01-18 17:00:00
13297,Torino,Atalanta,0.537278,5.34676,0,7,h,2020-01-25 19:45:00
13304,Torino,Lecce,0.960359,2.39622,0,4,a,2020-02-02 17:00:00
13317,Torino,Sampdoria,0.596273,1.99284,1,3,h,2020-02-08 17:00:00
13325,Torino,AC Milan,0.255305,1.22541,0,1,a,2020-02-17 19:45:00
13344,Torino,Napoli,0.824974,2.15689,1,2,a,2020-02-29 19:45:00
13337,Torino,Parma Calcio 1913,2.88923,0.220634,1,1,h,2020-06-20 17:30:00
13357,Torino,Udinese,0.997023,1.85678,1,0,h,2020-06-23 19:45:00
13360,Torino,Cagliari,1.20816,1.63782,2,4,a,2020-06-27 17:30:00
13374,Torino,Lazio,0.918632,0.899592,1,2,h,2020-06-30 17:30:00
13388,Torino,Juventus,1.45566,1.76945,1,4,a,2020-07-04 15:15:00
13397,Torino,Brescia,1.88812,1.43951,3,1,h,2020-07-08 19:45:00
13404,Torino,Inter,1.6953,2.51678,1,3,a,2020-07-13 19:45:00
13411,Torino,Genoa,1.4232,1.06904,3,0,h,2020-07-16 17:30:00
13421,Torino,Fiorentina,0.236748,1.29061,0,2,a,2020-07-19 17:30:00
13437,Torino,Verona,1.0939,1.49437,1,1,h,2020-07-22 19:45:00
13445,Torino,SPAL 2013,1.55546,0.376682,1,1,a,2020-07-26 17:30:00
13454,Torino,Roma,0.968279,2.42302,2,3,h,2020-07-29 19:45:00
13463,Torino,Bologna,1.4627,1.33815,1,1,a,2020-08-02 18:45:00
