,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
1874,Monaco,Nice,2.81413,0.459874,2,1,a,2015-08-08 23:00:00
1879,Monaco,Lille,1.26252,1.12948,0,0,h,2015-08-14 22:30:00
1893,Monaco,Toulouse,1.42714,2.0162,1,1,a,2015-08-22 22:00:00
1908,Monaco,Paris Saint Germain,0.13557,2.13619,0,3,h,2015-08-30 23:00:00
1916,Monaco,GFC Ajaccio,2.98213,0.970684,1,0,a,2015-09-13 16:00:00
1926,Monaco,Lorient,1.63138,2.11518,2,3,h,2015-09-20 19:00:00
1937,Monaco,Montpellier,2.34549,1.82333,3,2,a,2015-09-24 20:55:00
1946,Monaco,Guingamp,1.01214,1.34153,3,3,a,2015-09-27 19:00:00
1954,Monaco,Rennes,1.46766,1.53435,1,1,h,2015-10-04 16:00:00
1958,Monaco,Lyon,1.11571,1.29317,1,1,h,2015-10-16 22:30:00
1974,Monaco,Reims,1.69446,1.3777,1,0,a,2015-10-25 17:00:00
1986,Monaco,Angers,2.10979,0.688198,1,0,h,2015-11-01 20:00:00
1998,Monaco,Bordeaux,1.1594,1.19574,1,3,a,2015-11-09 00:00:00
2003,Monaco,Nantes,1.22637,0.40002,1,0,h,2015-11-21 23:00:00
2018,Monaco,Marseille,1.82368,1.78687,3,3,a,2015-11-30 00:00:00
2023,Monaco,Caen,0.618885,0.651609,1,1,h,2015-12-02 22:00:00
2033,Monaco,SC Bastia,2.23633,0.2207,2,1,a,2015-12-05 23:00:00
2045,Monaco,Saint-Etienne,1.45029,0.470198,1,0,h,2015-12-13 17:00:00
2055,Monaco,Troyes,1.30889,0.412486,0,0,a,2015-12-19 23:00:00
2065,Monaco,GFC Ajaccio,1.85303,0.452751,2,2,h,2016-01-09 23:00:00
2076,Monaco,Lorient,0.688892,0.661097,2,0,a,2016-01-17 17:00:00
2086,Monaco,Toulouse,3.0319,1.39268,4,0,h,2016-01-24 17:00:00
2090,Monaco,Angers,0.451676,2.36032,0,3,a,2016-01-30 20:00:00
2099,Monaco,SC Bastia,1.2268,0.402997,2,0,h,2016-02-02 22:00:00
2109,Monaco,Nice,1.86111,0.838579,1,0,h,2016-02-06 17:00:00
2127,Monaco,Saint-Etienne,1.23838,2.03388,1,1,a,2016-02-14 20:00:00
2134,Monaco,Troyes,3.25503,1.19478,3,1,h,2016-02-20 23:00:00
2144,Monaco,Nantes,0.357798,1.39127,0,0,a,2016-02-28 17:00:00
2147,Monaco,Caen,0.523789,1.25259,2,2,a,2016-03-04 23:30:00
2159,Monaco,Reims,1.27343,1.46734,2,2,h,2016-03-11 23:30:00
2178,Monaco,Paris Saint Germain,1.90627,2.31249,2,0,a,2016-03-21 00:00:00
2179,Monaco,Bordeaux,1.1122,1.28525,1,2,h,2016-04-01 22:30:00
2196,Monaco,Lille,0.739505,2.61337,1,4,a,2016-04-10 16:00:00
2208,Monaco,Marseille,1.0442,0.469578,2,1,h,2016-04-17 23:00:00
2216,Monaco,Rennes,1.56202,0.915503,1,1,a,2016-04-24 23:00:00
2221,Monaco,Guingamp,1.29807,0.951606,3,2,h,2016-04-30 21:00:00
2237,Monaco,Lyon,1.05363,4.30241,1,6,a,2016-05-07 23:00:00
2239,Monaco,Montpellier,3.8289,0.49041,2,0,h,2016-05-14 23:00:00
