,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
8945,Ural,Anzhi Makhachkala,1.0408,0.0551835,0,1,h,2018-07-28 16:30:00
8954,Ural,FC Krasnodar,1.25048,0.974015,1,2,h,2018-08-04 14:00:00
8961,Ural,Dinamo Moscow,0.985309,1.15631,1,1,h,2018-08-10 17:30:00
8974,Ural,Zenit St. Petersburg,1.03114,2.77597,1,4,a,2018-08-19 19:00:00
8978,Ural,FK Akhmat,0.822457,0.73399,2,1,h,2018-08-25 14:00:00
8987,Ural,CSKA Moscow,1.40163,2.814,0,4,a,2018-09-01 13:30:00
8995,Ural,FC Rostov,0.340441,0.510062,1,1,h,2018-09-17 14:30:00
9004,Ural,FC Yenisey Krasnoyarsk,0.382784,1.34967,2,1,a,2018-09-22 08:30:00
9013,Ural,Arsenal Tula,2.07423,1.59227,2,1,h,2018-09-29 08:30:00
9021,Ural,Rubin Kazan,0.627905,1.05264,0,1,a,2018-10-06 16:00:00
9025,Ural,Krylya Sovetov Samara,1.90287,0.941043,1,1,h,2018-10-20 11:00:00
9038,Ural,FC Ufa,0.969783,0.801916,1,1,h,2018-10-27 11:00:00
9046,Ural,Spartak Moscow,1.80676,1.34706,2,1,a,2018-11-04 16:00:00
9051,Ural,FC Orenburg,1.17802,0.848882,2,1,h,2018-11-10 11:00:00
9062,Ural,Lokomotiv Moscow,1.1596,2.00409,2,1,a,2018-11-23 17:30:00
9071,Ural,FC Krasnodar,0.752842,1.83354,0,2,a,2018-12-02 11:00:00
9078,Ural,Dinamo Moscow,0.505537,1.76965,0,4,a,2018-12-09 11:00:00
9085,Ural,Zenit St. Petersburg,0.24714,1.50975,0,1,h,2019-03-02 08:30:00
9092,Ural,FK Akhmat,0.668585,1.84705,1,1,a,2019-03-11 14:30:00
9100,Ural,CSKA Moscow,0.443751,0.963853,0,1,h,2019-03-16 11:00:00
9106,Ural,FC Rostov,0.376372,0.977885,1,2,a,2019-03-30 16:00:00
9115,Ural,FC Yenisey Krasnoyarsk,2.33115,2.31363,3,2,h,2019-04-07 12:00:00
9124,Ural,Arsenal Tula,1.65138,2.34193,0,0,a,2019-04-13 12:00:00
9133,Ural,Rubin Kazan,0.904602,1.99131,2,1,h,2019-04-21 14:30:00
9143,Ural,Krylya Sovetov Samara,1.75758,0.915915,1,0,a,2019-04-25 16:30:00
9150,Ural,FC Ufa,0.885553,3.52964,1,4,a,2019-04-28 09:30:00
9158,Ural,Spartak Moscow,1.47842,1.52085,0,1,h,2019-05-04 12:00:00
9166,Ural,FC Orenburg,1.16132,2.0486,2,2,a,2019-05-10 09:30:00
9174,Ural,Lokomotiv Moscow,0.820168,1.43832,2,2,h,2019-05-19 08:30:00
9182,Ural,Anzhi Makhachkala,0.78925,0.713663,2,0,a,2019-05-26 11:00:00
