,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
937,Bologna,Crotone,1.73535,0.38438,1,0,h,2016-08-21 22:45:00
946,Bologna,Torino,0.532401,4.22894,1,5,a,2016-08-28 22:45:00
953,Bologna,Cagliari,1.75506,0.916015,2,1,h,2016-09-11 14:30:00
962,Bologna,Napoli,0.312903,1.47652,1,3,a,2016-09-17 22:45:00
971,Bologna,Sampdoria,1.04424,0.902754,2,0,h,2016-09-21 20:30:00
985,Bologna,Inter,0.551483,1.37159,1,1,a,2016-09-25 17:00:00
995,Bologna,Genoa,0.1582,1.19687,0,1,h,2016-10-02 17:00:00
1006,Bologna,Lazio,1.04123,2.91842,1,1,a,2016-10-16 17:00:00
1018,Bologna,Sassuolo,1.39945,0.638691,1,1,h,2016-10-23 20:00:00
3285,Bologna,Chievo,0.201128,1.00976,1,1,a,2016-10-26 22:45:00
3290,Bologna,Fiorentina,0.225855,1.71314,0,1,h,2016-10-29 20:00:00
2755,Bologna,Roma,0.78738,3.45114,0,3,a,2016-11-06 23:45:00
2764,Bologna,Palermo,0.604632,1.36701,3,1,h,2016-11-20 18:00:00
2772,Bologna,Atalanta,0.272072,1.31773,0,2,h,2016-11-27 18:00:00
3075,Bologna,Udinese,0.595072,1.30253,0,1,a,2016-12-06 00:00:00
3082,Bologna,Empoli,1.3582,0.0997513,0,0,h,2016-12-11 18:00:00
3093,Bologna,Pescara,3.14833,0.26406,3,0,a,2016-12-18 18:00:00
3529,Bologna,Juventus,0.232929,2.03122,0,3,a,2017-01-08 23:45:00
3530,Bologna,Crotone,1.04914,0.977165,1,0,a,2017-01-14 21:00:00
3546,Bologna,Torino,1.1389,0.601187,2,0,h,2017-01-22 17:00:00
3553,Bologna,Cagliari,1.04376,0.931307,1,1,a,2017-01-29 17:00:00
3560,Bologna,Napoli,1.86641,2.23611,1,7,h,2017-02-04 19:45:00
3571,Bologna,AC Milan,1.58618,1.75201,0,1,h,2017-02-08 19:45:00
3579,Bologna,Sampdoria,1.05142,2.65182,1,3,a,2017-02-12 17:00:00
3585,Bologna,Inter,0.773628,2.14631,0,1,h,2017-02-19 11:30:00
3593,Bologna,Genoa,0.902763,2.77469,1,1,a,2017-02-26 14:00:00
3607,Bologna,Lazio,0.374856,2.01601,0,2,h,2017-03-05 19:45:00
3613,Bologna,Sassuolo,1.36613,0.64108,1,0,a,2017-03-12 11:30:00
3622,Bologna,Chievo,2.80483,1.18396,4,1,h,2017-03-19 14:00:00
3633,Bologna,Fiorentina,0.260932,0.783659,0,1,a,2017-04-02 14:00:00
3649,Bologna,Roma,0.693578,1.17911,0,3,h,2017-04-09 14:00:00
3653,Bologna,Palermo,0.59328,1.2648,0,0,a,2017-04-15 14:00:00
3662,Bologna,Atalanta,1.19908,1.58238,2,3,a,2017-04-22 17:00:00
3681,Bologna,Udinese,1.46503,0.584582,4,0,h,2017-04-30 14:00:00
3683,Bologna,Empoli,0.128693,2.15034,1,3,a,2017-05-07 14:00:00
3699,Bologna,Pescara,1.61797,0.959527,3,1,h,2017-05-14 14:00:00
3703,Bologna,AC Milan,0.271153,2.81515,0,3,a,2017-05-21 14:00:00
3715,Bologna,Juventus,0.367473,2.48111,1,2,h,2017-05-27 17:00:00
