,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
2354,Krylya Sovetov Samara,Anzhi Makhachkala,0.797897,2.06919,1,0,a,2015-07-19 22:00:00
2357,Krylya Sovetov Samara,CSKA Moscow,0.385422,2.08305,0,2,h,2015-07-24 20:00:00
2366,Krylya Sovetov Samara,Amkar,0.387141,0.889031,0,1,a,2015-08-01 15:00:00
2378,Krylya Sovetov Samara,Spartak Moscow,0.685259,0.964013,0,2,h,2015-08-09 20:00:00
2387,Krylya Sovetov Samara,FC Rostov,1.48296,1.29575,1,1,a,2015-08-16 21:00:00
2396,Krylya Sovetov Samara,Kuban Krasnodar,2.15899,0.528926,3,0,h,2015-08-24 20:00:00
2400,Krylya Sovetov Samara,Zenit St. Petersburg,1.15201,1.83406,3,1,a,2015-08-29 18:00:00
2412,Krylya Sovetov Samara,Mordovya,1.05967,0.44895,1,0,h,2015-09-14 19:30:00
2418,Krylya Sovetov Samara,Lokomotiv Moscow,0.419797,2.24126,0,2,a,2015-09-20 20:30:00
2424,Krylya Sovetov Samara,Dinamo Moscow,0.561902,0.350869,0,0,h,2015-09-27 14:30:00
2429,Krylya Sovetov Samara,Ural,1.1132,0.743482,1,1,a,2015-10-02 18:00:00
2442,Krylya Sovetov Samara,FK Akhmat,0.676669,0.403338,0,2,h,2015-10-18 17:00:00
2445,Krylya Sovetov Samara,FC Ufa,2.0217,1.84301,0,1,a,2015-10-23 18:00:00
2455,Krylya Sovetov Samara,FC Krasnodar,0.284119,2.8451,0,4,h,2015-11-01 15:00:00
2466,Krylya Sovetov Samara,Rubin Kazan,0.532704,1.61255,0,2,a,2015-11-08 15:30:00
2470,Krylya Sovetov Samara,CSKA Moscow,1.82346,1.0897,2,0,a,2015-11-21 15:00:00
2479,Krylya Sovetov Samara,Amkar,0.426522,0.371079,0,0,h,2015-11-28 16:00:00
2490,Krylya Sovetov Samara,Spartak Moscow,0.889667,1.91914,0,1,a,2015-12-04 20:00:00
2493,Krylya Sovetov Samara,FC Rostov,1.18736,1.51599,0,1,h,2016-03-05 15:30:00
2501,Krylya Sovetov Samara,Kuban Krasnodar,1.40918,1.71925,0,2,a,2016-03-11 20:00:00
2514,Krylya Sovetov Samara,Zenit St. Petersburg,0.588111,1.34043,0,2,h,2016-03-20 15:30:00
2523,Krylya Sovetov Samara,Mordovya,1.75928,0.384433,2,1,a,2016-04-04 20:00:00
2532,Krylya Sovetov Samara,Lokomotiv Moscow,0.152682,0.419306,0,0,h,2016-04-11 19:00:00
2538,Krylya Sovetov Samara,Dinamo Moscow,0.990192,1.07457,1,0,a,2016-04-17 18:00:00
2541,Krylya Sovetov Samara,Ural,0.952298,0.42544,1,1,h,2016-04-23 15:30:00
2555,Krylya Sovetov Samara,FK Akhmat,0.931988,0.505905,1,0,a,2016-05-01 18:00:00
2557,Krylya Sovetov Samara,FC Ufa,1.14587,0.212184,1,0,h,2016-05-06 19:00:00
2567,Krylya Sovetov Samara,FC Krasnodar,0.346712,1.74083,0,3,a,2016-05-11 20:30:00
2573,Krylya Sovetov Samara,Rubin Kazan,1.16609,1.16742,1,1,h,2016-05-15 15:30:00
2581,Krylya Sovetov Samara,Anzhi Makhachkala,0.109391,0.890141,0,0,h,2016-05-21 14:30:00
