,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
10647,Nimes,Angers,1.21376,2.62438,4,3,a,2018-08-11 21:00:00
10662,Nimes,Marseille,1.63136,0.967387,3,1,h,2018-08-19 22:00:00
10666,Nimes,Toulouse,0.486732,2.72202,0,1,a,2018-08-25 21:00:00
10674,Nimes,Paris Saint Germain,1.1751,2.55182,2,4,h,2018-09-01 15:00:00
10684,Nimes,Bordeaux,1.4185,0.987408,3,3,a,2018-09-16 15:00:00
10696,Nimes,Monaco,0.776658,1.71296,1,1,a,2018-09-21 18:45:00
10710,Nimes,Guingamp,0.922377,0.355414,0,0,h,2018-09-26 17:00:00
10718,Nimes,Montpellier,0.941051,2.65101,0,3,a,2018-09-30 15:00:00
10730,Nimes,Reims,0.760306,1.4833,0,0,h,2018-10-06 18:00:00
10735,Nimes,Lyon,1.39758,1.71752,0,2,a,2018-10-19 18:45:00
10749,Nimes,Saint-Etienne,1.32474,1.21742,1,1,h,2018-10-26 18:45:00
10754,Nimes,Dijon,2.02604,1.27921,4,0,a,2018-11-03 19:00:00
10767,Nimes,Nice,1.00634,1.11076,0,1,h,2018-11-10 19:00:00
10782,Nimes,Strasbourg,1.10329,0.726506,1,0,a,2018-11-24 19:00:00
10787,Nimes,Amiens,2.01592,0.737512,3,0,h,2018-12-01 19:00:00
10797,Nimes,Caen,2.56928,0.783167,2,1,a,2018-12-05 18:00:00
10821,Nimes,Lille,1.21197,0.799215,2,3,h,2018-12-16 14:00:00
10830,Nimes,Rennes,0.716404,3.07216,0,4,a,2018-12-22 19:00:00
10807,Nimes,Nantes,0.79587,0.551147,1,0,h,2019-01-16 18:00:00
10847,Nimes,Toulouse,0.847241,1.07431,0,1,h,2019-01-19 19:00:00
10837,Nimes,Angers,1.76356,1.58031,3,1,h,2019-01-23 18:00:00
10860,Nimes,Nice,0.689154,1.72169,0,2,a,2019-01-26 19:00:00
10866,Nimes,Montpellier,0.489402,0.733137,1,1,h,2019-02-03 14:00:00
10877,Nimes,Nantes,1.85321,1.83127,4,2,a,2019-02-10 14:00:00
10890,Nimes,Dijon,0.947223,0.847362,2,0,h,2019-02-15 18:00:00
10898,Nimes,Paris Saint Germain,0.655467,3.96354,0,3,a,2019-02-23 16:00:00
10920,Nimes,Amiens,0.756547,2.30832,1,2,a,2019-03-09 19:00:00
10924,Nimes,Strasbourg,2.35969,0.548576,2,2,h,2019-03-16 19:00:00
10936,Nimes,Saint-Etienne,1.66277,2.20428,1,2,a,2019-04-01 19:30:00
10947,Nimes,Caen,1.08376,0.18775,2,0,h,2019-04-06 19:00:00
10912,Nimes,Rennes,1.4484,0.816818,3,1,h,2019-04-09 18:00:00
10955,Nimes,Marseille,0.998275,1.2573,1,2,a,2019-04-13 16:00:00
10968,Nimes,Bordeaux,1.2151,1.21334,2,1,h,2019-04-20 19:00:00
10979,Nimes,Lille,0.915687,2.44144,0,5,a,2019-04-28 14:00:00
10984,Nimes,Reims,1.83967,0.371217,3,0,a,2019-05-04 19:00:00
10999,Nimes,Monaco,1.5884,0.618531,1,0,h,2019-05-11 19:00:00
11004,Nimes,Guingamp,2.28203,2.24663,2,2,a,2019-05-18 19:00:00
11020,Nimes,Lyon,1.61612,1.4558,2,3,h,2019-05-24 19:05:00
