,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
936,Atalanta,Lazio,1.54669,1.80658,3,4,h,2016-08-21 22:45:00
944,Atalanta,Sampdoria,0.314303,0.933904,1,2,a,2016-08-28 22:45:00
957,Atalanta,Torino,2.47685,0.648686,2,1,h,2016-09-11 17:00:00
966,Atalanta,Cagliari,1.02015,1.03866,0,3,a,2016-09-18 17:00:00
979,Atalanta,Palermo,1.6265,1.04637,0,1,h,2016-09-21 22:45:00
988,Atalanta,Crotone,2.1441,0.659193,3,1,a,2016-09-26 21:00:00
994,Atalanta,Napoli,1.57211,0.559123,1,0,h,2016-10-02 17:00:00
1003,Atalanta,Fiorentina,0.93609,1.36172,0,0,a,2016-10-16 14:30:00
1017,Atalanta,Inter,2.3909,0.235632,2,1,h,2016-10-23 17:00:00
3287,Atalanta,Pescara,0.665026,0.22903,1,0,a,2016-10-26 22:45:00
3292,Atalanta,Genoa,1.30193,0.801499,3,0,h,2016-10-30 15:30:00
2752,Atalanta,Sassuolo,1.3028,1.04128,3,0,a,2016-11-06 18:00:00
2763,Atalanta,Roma,1.6764,1.54094,2,1,h,2016-11-20 18:00:00
2772,Atalanta,Bologna,1.31773,0.272072,2,0,a,2016-11-27 18:00:00
3067,Atalanta,Juventus,0.345085,1.01442,1,3,a,2016-12-03 23:45:00
3081,Atalanta,Udinese,2.6581,1.03664,1,3,h,2016-12-11 18:00:00
3088,Atalanta,AC Milan,0.603853,0.494299,0,0,a,2016-12-17 21:00:00
3097,Atalanta,Empoli,3.38037,0.108162,2,1,h,2016-12-20 23:45:00
3527,Atalanta,Chievo,4.06123,0.758192,4,1,a,2017-01-08 18:00:00
3537,Atalanta,Lazio,0.372432,2.00872,1,2,a,2017-01-15 18:00:00
3548,Atalanta,Sampdoria,1.73684,1.08644,1,0,h,2017-01-22 20:00:00
3552,Atalanta,Torino,1.02846,0.740633,1,1,a,2017-01-29 14:30:00
3565,Atalanta,Cagliari,1.75604,0.144194,2,0,h,2017-02-05 14:00:00
3578,Atalanta,Palermo,2.60419,0.744515,3,1,a,2017-02-12 14:00:00
3583,Atalanta,Crotone,1.87331,0.178478,1,0,h,2017-02-18 17:00:00
3592,Atalanta,Napoli,0.997,1.15396,2,0,a,2017-02-25 17:00:00
3603,Atalanta,Fiorentina,1.12297,0.702152,0,0,h,2017-03-05 11:30:00
3612,Atalanta,Inter,0.82197,2.83767,1,7,a,2017-03-12 14:00:00
3630,Atalanta,Pescara,2.49319,0.304392,3,0,h,2017-03-19 14:00:00
3632,Atalanta,Genoa,3.93791,0.230489,5,0,a,2017-04-02 14:00:00
3650,Atalanta,Sassuolo,2.00136,1.08328,1,1,h,2017-04-08 17:00:00
3652,Atalanta,Roma,0.303399,1.45462,1,1,a,2017-04-15 14:00:00
3662,Atalanta,Bologna,1.58238,1.19908,3,2,h,2017-04-22 17:00:00
3674,Atalanta,Juventus,2.20698,1.38915,2,2,h,2017-04-28 19:45:00
3682,Atalanta,Udinese,0.823184,1.03938,1,1,a,2017-05-07 11:30:00
3697,Atalanta,AC Milan,1.66609,0.957626,1,1,h,2017-05-13 19:45:00
3702,Atalanta,Empoli,1.28253,0.782484,1,0,a,2017-05-21 14:00:00
3712,Atalanta,Chievo,1.44277,0.726317,1,0,h,2017-05-27 17:00:00
