,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
9957,Real Valladolid,Girona,0.030934,0.626716,0,0,a,2018-08-17 21:15:00
9971,Real Valladolid,Barcelona,0.510742,1.20392,0,1,h,2018-08-25 23:15:00
9977,Real Valladolid,Getafe,1.09505,1.0807,0,0,a,2018-08-31 21:00:00
9994,Real Valladolid,Alaves,1.10397,0.848478,0,1,h,2018-09-16 16:30:00
10005,Real Valladolid,Celta Vigo,2.16098,2.13067,3,3,a,2018-09-22 14:15:00
10009,Real Valladolid,Levante,1.25362,1.09992,2,1,h,2018-09-27 18:00:00
10026,Real Valladolid,Villarreal,0.848198,2.90806,1,0,a,2018-09-30 14:15:00
10036,Real Valladolid,SD Huesca,0.927264,0.800191,1,0,h,2018-10-07 10:00:00
10045,Real Valladolid,Real Betis,0.501587,0.820674,1,0,a,2018-10-21 18:45:00
10049,Real Valladolid,Espanyol,1.2412,0.508367,1,1,h,2018-10-26 19:00:00
10065,Real Valladolid,Real Madrid,1.1095,1.93382,0,2,a,2018-11-03 15:15:00
10068,Real Valladolid,Eibar,0.407826,1.21893,0,0,h,2018-11-10 12:00:00
10081,Real Valladolid,Sevilla,0.53321,1.40358,0,1,a,2018-11-25 15:15:00
10096,Real Valladolid,Leganes,1.85147,1.6677,2,4,h,2018-12-01 15:15:00
10102,Real Valladolid,Real Sociedad,1.31256,1.7451,2,1,a,2018-12-09 17:30:00
10111,Real Valladolid,Atletico Madrid,0.691151,1.94316,2,3,h,2018-12-15 15:15:00
10119,Real Valladolid,Athletic Club,0.59208,1.14498,1,1,a,2018-12-22 19:45:00
10136,Real Valladolid,Rayo Vallecano,1.7931,1.02768,0,1,h,2019-01-05 12:00:00
10142,Real Valladolid,Valencia,0.167732,3.62567,1,1,a,2019-01-12 15:15:00
10156,Real Valladolid,Levante,1.49778,1.42912,0,2,a,2019-01-20 17:30:00
10160,Real Valladolid,Celta Vigo,1.95805,0.902965,2,1,h,2019-01-27 11:00:00
10173,Real Valladolid,SD Huesca,0.546436,1.97934,0,4,a,2019-02-01 20:00:00
10181,Real Valladolid,Villarreal,0.504205,1.32176,0,0,h,2019-02-08 20:00:00
10187,Real Valladolid,Barcelona,0.306817,3.7496,0,1,a,2019-02-16 19:45:00
10206,Real Valladolid,Real Betis,0.586609,0.826265,0,2,h,2019-02-24 17:30:00
10214,Real Valladolid,Espanyol,1.44858,2.93379,1,3,a,2019-03-02 12:00:00
10218,Real Valladolid,Real Madrid,2.02975,2.61033,1,4,h,2019-03-10 19:45:00
10235,Real Valladolid,Eibar,2.20799,1.64354,2,1,a,2019-03-17 11:00:00
10242,Real Valladolid,Real Sociedad,1.99145,0.736713,1,1,h,2019-03-31 16:30:00
10252,Real Valladolid,Leganes,0.902127,1.85079,0,1,a,2019-04-04 19:30:00
10262,Real Valladolid,Sevilla,1.33089,2.24314,0,2,h,2019-04-07 15:15:00
10271,Real Valladolid,Getafe,1.39618,1.36776,2,2,h,2019-04-14 11:00:00
10277,Real Valladolid,Alaves,1.87763,0.698942,2,2,a,2019-04-19 20:00:00
10288,Real Valladolid,Girona,0.939017,0.313348,1,0,h,2019-04-23 19:30:00
10297,Real Valladolid,Atletico Madrid,0.584597,0.510006,0,1,a,2019-04-27 15:15:00
10311,Real Valladolid,Athletic Club,1.16372,1.34312,1,0,h,2019-05-05 17:30:00
10321,Real Valladolid,Rayo Vallecano,1.48157,1.86651,2,1,a,2019-05-12 17:30:00
10336,Real Valladolid,Valencia,0.755975,1.58197,0,2,h,2019-05-18 14:15:00
