,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
14173,Schalke 04,Bayern Munich,0.14975,4.62088,0,8,a,2020-09-18 18:30:00
14188,Schalke 04,Werder Bremen,1.67597,3.10437,1,3,h,2020-09-26 16:30:00
15164,Schalke 04,RasenBallsport Leipzig,0.215209,3.25836,0,4,a,2020-10-03 16:30:00
15175,Schalke 04,Union Berlin,0.250814,0.831403,1,1,h,2020-10-18 16:00:00
15181,Schalke 04,Borussia Dortmund,0.236172,1.48384,0,3,a,2020-10-24 16:30:00
15185,Schalke 04,VfB Stuttgart,0.726659,1.56968,1,1,h,2020-10-30 19:30:00
15198,Schalke 04,Mainz 05,1.70687,3.36371,2,2,a,2020-11-07 14:30:00
15206,Schalke 04,Wolfsburg,1.00376,2.66289,0,2,h,2020-11-21 14:30:00
15214,Schalke 04,Borussia M.Gladbach,0.734533,3.15544,1,4,a,2020-11-28 17:30:00
15226,Schalke 04,Bayer Leverkusen,1.22701,2.45305,0,3,h,2020-12-06 17:00:00
15238,Schalke 04,Augsburg,1.90769,1.25437,2,2,a,2020-12-13 14:30:00
15240,Schalke 04,Freiburg,0.376573,1.15776,0,2,h,2020-12-16 17:30:00
15254,Schalke 04,Arminia Bielefeld,0.338524,0.89989,0,1,h,2020-12-19 14:30:00
15261,Schalke 04,Hertha Berlin,0.717925,2.06576,0,3,a,2021-01-02 17:30:00
15271,Schalke 04,Hoffenheim,2.13307,1.84328,4,0,h,2021-01-09 14:30:00
15279,Schalke 04,Eintracht Frankfurt,0.135505,1.97864,1,3,a,2021-01-17 17:00:00
15289,Schalke 04,FC Cologne,1.14009,1.7479,1,2,h,2021-01-20 17:30:00
15298,Schalke 04,Bayern Munich,0.937959,3.12798,0,4,h,2021-01-24 14:30:00
15309,Schalke 04,Werder Bremen,0.467918,0.64374,1,1,a,2021-01-30 14:30:00
15316,Schalke 04,RasenBallsport Leipzig,0.125218,3.10182,0,3,h,2021-02-06 14:30:00
15326,Schalke 04,Union Berlin,0.335784,1.9379,0,0,a,2021-02-13 17:30:00
15334,Schalke 04,Borussia Dortmund,0.830269,1.85349,0,4,h,2021-02-20 17:30:00
15346,Schalke 04,VfB Stuttgart,1.64536,2.68633,1,5,a,2021-02-27 14:30:00
15348,Schalke 04,Mainz 05,0.414149,0.848925,0,0,h,2021-03-05 19:30:00
15359,Schalke 04,Wolfsburg,0.241952,2.50491,0,5,a,2021-03-13 14:30:00
15370,Schalke 04,Borussia M.Gladbach,0.185724,2.06675,0,3,h,2021-03-20 17:30:00
15377,Schalke 04,Bayer Leverkusen,1.05068,0.861271,1,2,a,2021-04-03 13:30:00
15387,Schalke 04,Augsburg,0.858301,1.14952,1,0,h,2021-04-11 13:30:00
15397,Schalke 04,Freiburg,0.716727,2.07564,0,4,a,2021-04-17 13:30:00
15408,Schalke 04,Arminia Bielefeld,0.252122,2.29829,0,1,a,2021-04-20 18:30:00
15421,Schalke 04,Hoffenheim,0.816991,1.53696,2,4,a,2021-05-08 13:30:00
15416,Schalke 04,Hertha Berlin,1.07359,1.48104,1,2,h,2021-05-12 16:00:00
15433,Schalke 04,Eintracht Frankfurt,2.69368,3.0473,4,3,h,2021-05-15 13:30:00
15443,Schalke 04,FC Cologne,0.337227,1.98992,0,1,a,2021-05-22 13:30:00
