,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
1873,Nantes,Guingamp,0.27314,0.406765,1,0,h,2015-08-08 23:00:00
1883,Nantes,Angers,0.166221,0.391752,0,0,a,2015-08-15 22:00:00
1891,Nantes,Reims,1.91418,0.395955,1,0,h,2015-08-22 22:00:00
1907,Nantes,Bordeaux,0.358858,2.98014,0,2,a,2015-08-30 19:00:00
1917,Nantes,Rennes,0.585464,2.24932,0,2,h,2015-09-13 19:00:00
1927,Nantes,Saint-Etienne,0.375954,1.36073,0,2,a,2015-09-20 19:00:00
1939,Nantes,Paris Saint Germain,0.54464,1.86069,1,4,h,2015-09-26 19:30:00
1948,Nantes,Lille,1.58846,1.158,1,0,a,2015-09-29 20:30:00
1960,Nantes,Troyes,1.83778,0.88042,3,0,h,2015-10-17 22:00:00
1968,Nantes,Caen,1.46833,1.20724,2,0,a,2015-10-23 20:30:00
1987,Nantes,Marseille,0.376484,0.538246,0,1,h,2015-11-02 00:00:00
1988,Nantes,Nice,1.94478,1.43923,2,1,a,2015-11-04 21:30:00
1991,Nantes,Montpellier,0.583807,1.88516,1,2,a,2015-11-07 23:00:00
2003,Nantes,Monaco,0.40002,1.22637,0,1,a,2015-11-21 23:00:00
2011,Nantes,SC Bastia,1.11673,0.227311,0,0,h,2015-11-28 23:00:00
2021,Nantes,Lyon,0.878455,0.711974,0,0,h,2015-12-02 00:00:00
2035,Nantes,GFC Ajaccio,1.36347,1.34719,1,1,a,2015-12-05 23:00:00
2041,Nantes,Toulouse,1.06156,0.663031,1,1,h,2015-12-12 23:00:00
2053,Nantes,Lorient,1.03257,1.84234,0,0,a,2015-12-19 23:00:00
2066,Nantes,Saint-Etienne,1.96071,1.2147,2,1,h,2016-01-10 17:00:00
2073,Nantes,Guingamp,0.708649,1.21979,2,2,a,2016-01-16 23:00:00
2082,Nantes,Bordeaux,0.946038,0.868853,2,2,h,2016-01-23 23:00:00
2091,Nantes,Troyes,0.804304,0.77326,1,0,a,2016-01-30 23:00:00
2104,Nantes,GFC Ajaccio,1.88702,0.515582,3,1,h,2016-02-03 22:00:00
2115,Nantes,Toulouse,0.793973,0.560312,0,0,a,2016-02-06 23:00:00
2123,Nantes,Lorient,1.33963,0.842693,2,1,h,2016-02-13 23:00:00
2144,Nantes,Monaco,1.39127,0.357798,0,0,h,2016-02-28 17:00:00
2155,Nantes,Rennes,0.827543,1.21904,1,4,a,2016-03-06 20:00:00
2157,Nantes,SC Bastia,0.344478,0.183823,0,0,a,2016-03-09 21:30:00
2167,Nantes,Angers,1.06253,0.17099,2,0,h,2016-03-13 20:00:00
2175,Nantes,Lyon,0.293893,2.33773,0,2,a,2016-03-20 00:00:00
2186,Nantes,Lille,0.530463,0.963477,0,3,h,2016-04-03 16:00:00
2194,Nantes,Reims,1.64401,0.692415,1,2,a,2016-04-09 22:00:00
2206,Nantes,Montpellier,0.39658,0.861294,0,2,h,2016-04-17 16:00:00
2211,Nantes,Marseille,0.205873,0.795714,1,1,a,2016-04-24 16:00:00
2219,Nantes,Nice,1.9503,0.583675,1,0,h,2016-04-30 16:00:00
2231,Nantes,Caen,0.883503,1.33264,1,2,h,2016-05-07 23:00:00
2244,Nantes,Paris Saint Germain,0.561186,4.17612,0,4,a,2016-05-14 23:00:00
