,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
2254,Metz,Lille,2.31706,1.87778,3,2,h,2016-08-13 22:00:00
2268,Metz,Paris Saint Germain,0.996438,3.85662,0,3,a,2016-08-21 22:45:00
2272,Metz,Angers,0.448001,1.10689,2,0,h,2016-08-27 22:00:00
2286,Metz,Nantes,1.31386,0.853017,3,0,a,2016-09-11 17:00:00
2292,Metz,Dijon,0.973689,1.68116,0,0,a,2016-09-17 22:00:00
2305,Metz,Bordeaux,0.446493,2.08591,0,3,h,2016-09-21 21:00:00
2312,Metz,Montpellier,1.09238,1.55117,1,0,a,2016-09-24 22:00:00
2325,Metz,Monaco,0.342435,3.13454,0,7,h,2016-10-01 22:00:00
2338,Metz,Marseille,0.943002,1.96863,0,1,a,2016-10-16 22:45:00
2347,Metz,Nice,1.35865,2.27838,2,4,h,2016-10-23 19:00:00
3326,Metz,Rennes,0.745738,0.878057,0,1,a,2016-10-30 20:00:00
2841,Metz,Saint-Etienne,0.687109,0.521897,0,0,h,2016-11-06 20:00:00
2849,Metz,Toulouse,1.05651,0.924809,2,1,a,2016-11-19 23:00:00
2857,Metz,Lorient,1.36754,2.24203,3,3,h,2016-11-26 23:00:00
2870,Metz,Nancy,0.325539,0.936859,0,4,a,2016-11-30 22:00:00
3245,Metz,SC Bastia,0.871122,0.947577,0,2,a,2016-12-10 23:00:00
3251,Metz,Caen,0.610983,2.0381,0,3,a,2016-12-18 17:30:00
3268,Metz,Guingamp,1.11607,1.6707,2,2,h,2016-12-21 23:50:00
4112,Metz,Nice,0.983495,0.537228,0,0,a,2017-01-15 18:00:00
4119,Metz,Montpellier,1.25494,1.09603,2,0,h,2017-01-21 22:00:00
4126,Metz,Angers,0.169215,2.97467,1,2,a,2017-01-28 22:00:00
4144,Metz,Marseille,0.533257,0.413869,1,0,h,2017-02-03 19:45:00
4154,Metz,Dijon,1.70583,0.903103,2,1,h,2017-02-08 21:00:00
4162,Metz,Monaco,0.332997,2.37565,0,5,a,2017-02-11 19:00:00
4174,Metz,Nantes,1.34597,0.469828,1,1,h,2017-02-18 19:00:00
4180,Metz,Lyon,0.387516,3.37742,0,5,a,2017-02-26 16:00:00
4194,Metz,Rennes,1.85852,1.69304,1,1,h,2017-03-04 19:00:00
4196,Metz,Saint-Etienne,1.36591,1.95664,2,2,a,2017-03-12 14:00:00
4205,Metz,SC Bastia,0.894507,0.157698,1,0,h,2017-03-17 18:00:00
3231,Metz,Lyon,0.539316,2.62115,0,3,h,2017-04-05 18:00:00
4227,Metz,Bordeaux,0.711913,2.23832,0,3,a,2017-04-08 19:00:00
4244,Metz,Caen,0.72674,0.781575,2,2,h,2017-04-15 19:00:00
4223,Metz,Paris Saint Germain,0.336657,2.67049,2,3,h,2017-04-18 17:30:00
4247,Metz,Lorient,1.34808,3.32905,1,5,a,2017-04-22 19:00:00
4263,Metz,Nancy,1.65516,0.682625,2,1,h,2017-04-29 19:00:00
4268,Metz,Lille,0.684583,0.754808,2,0,a,2017-05-06 19:00:00
4284,Metz,Toulouse,0.611334,2.33883,1,1,h,2017-05-14 20:00:00
4294,Metz,Guingamp,0.297072,1.74895,0,1,a,2017-05-20 20:00:00
