,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
12024,Valencia,Real Sociedad,2.31396,1.79528,1,1,h,2019-08-17 18:00:00
12037,Valencia,Celta Vigo,0.675601,2.37702,0,1,a,2019-08-24 20:00:00
12049,Valencia,Mallorca,2.09044,1.16388,2,0,h,2019-09-01 16:00:00
12054,Valencia,Barcelona,1.27064,2.61069,2,5,a,2019-09-14 19:00:00
12069,Valencia,Leganes,1.66574,1.52139,1,1,h,2019-09-22 14:00:00
12076,Valencia,Getafe,1.67819,2.65542,3,3,h,2019-09-25 18:00:00
12084,Valencia,Athletic Club,2.10545,1.04848,1,0,a,2019-09-28 11:00:00
12101,Valencia,Alaves,1.7079,1.4742,2,1,h,2019-10-05 17:30:00
12105,Valencia,Atletico Madrid,0.757907,1.54344,1,1,a,2019-10-19 15:00:00
12119,Valencia,Osasuna,0.836057,3.08572,1,3,a,2019-10-27 20:00:00
12132,Valencia,Sevilla,1.0283,0.46703,1,1,h,2019-10-30 18:00:00
12134,Valencia,Espanyol,1.9466,1.27932,2,1,a,2019-11-02 12:00:00
12152,Valencia,Granada,1.04627,0.417522,2,0,h,2019-11-09 15:00:00
12153,Valencia,Real Betis,0.910796,1.62946,1,2,a,2019-11-23 15:00:00
12172,Valencia,Villarreal,1.58912,1.94325,2,1,h,2019-11-30 20:00:00
12178,Valencia,Levante,2.95856,2.12541,4,2,a,2019-12-07 17:30:00
12192,Valencia,Real Madrid,2.28638,1.97126,1,1,h,2019-12-15 20:00:00
12202,Valencia,Real Valladolid,0.835691,0.7245,1,1,a,2019-12-21 20:00:00
12211,Valencia,Eibar,1.10197,0.817026,1,0,h,2020-01-04 12:00:00
12219,Valencia,Mallorca,0.449368,2.18221,1,4,a,2020-01-19 11:00:00
12231,Valencia,Barcelona,1.43787,1.15303,2,0,h,2020-01-25 15:00:00
12240,Valencia,Celta Vigo,1.103,1.35798,1,0,h,2020-02-01 20:00:00
12244,Valencia,Getafe,0.257146,3.27894,0,3,a,2020-02-08 15:00:00
12261,Valencia,Atletico Madrid,1.56219,1.07192,2,2,h,2020-02-14 20:00:00
12271,Valencia,Real Sociedad,0.25727,2.3988,0,3,a,2020-02-22 17:30:00
12282,Valencia,Real Betis,1.05167,0.793569,2,1,h,2020-02-29 15:00:00
12283,Valencia,Alaves,0.931772,0.938792,1,1,a,2020-03-06 20:00:00
12300,Valencia,Levante,1.00063,1.45366,1,1,h,2020-06-12 20:00:00
12308,Valencia,Real Madrid,0.156776,2.02374,0,3,a,2020-06-18 20:00:00
12322,Valencia,Osasuna,1.8991,1.60978,2,0,h,2020-06-21 17:30:00
12326,Valencia,Eibar,0.389713,0.555369,0,1,a,2020-06-25 17:30:00
12342,Valencia,Villarreal,0.182323,2.41493,0,2,a,2020-06-28 16:30:00
12351,Valencia,Athletic Club,1.27025,0.91393,0,2,h,2020-07-01 17:30:00
12357,Valencia,Granada,0.851494,2.67712,2,2,a,2020-07-04 20:00:00
12368,Valencia,Real Valladolid,1.14695,0.407041,2,1,h,2020-07-07 17:30:00
12377,Valencia,Leganes,1.28008,1.2593,0,1,a,2020-07-12 17:30:00
12388,Valencia,Espanyol,1.24164,1.20165,1,0,h,2020-07-16 19:00:00
12402,Valencia,Sevilla,0.301441,0.731583,0,1,a,2020-07-19 19:00:00
