,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
14174,Eintracht Frankfurt,Arminia Bielefeld,2.46928,0.618787,1,1,h,2020-09-19 13:30:00
14182,Eintracht Frankfurt,Hertha Berlin,1.62111,1.55994,3,1,a,2020-09-25 18:30:00
15163,Eintracht Frankfurt,Hoffenheim,3.57344,0.769689,2,1,h,2020-10-03 13:30:00
15174,Eintracht Frankfurt,FC Cologne,1.54892,1.41695,1,1,a,2020-10-18 13:30:00
15180,Eintracht Frankfurt,Bayern Munich,0.429229,3.80823,0,5,a,2020-10-24 13:30:00
15189,Eintracht Frankfurt,Werder Bremen,2.49235,0.733652,1,1,h,2020-10-31 14:30:00
15195,Eintracht Frankfurt,VfB Stuttgart,3.48931,2.0858,2,2,a,2020-11-07 14:30:00
15208,Eintracht Frankfurt,RasenBallsport Leipzig,0.888746,0.911677,1,1,h,2020-11-21 17:30:00
15217,Eintracht Frankfurt,Union Berlin,1.33746,1.95856,3,3,a,2020-11-28 14:30:00
15224,Eintracht Frankfurt,Borussia Dortmund,0.847822,1.1385,1,1,h,2020-12-05 14:30:00
15234,Eintracht Frankfurt,Wolfsburg,1.51392,2.81209,1,2,a,2020-12-11 19:30:00
15247,Eintracht Frankfurt,Borussia M.Gladbach,2.12722,1.14256,3,3,h,2020-12-15 17:30:00
15256,Eintracht Frankfurt,Augsburg,2.37301,1.44889,2,0,a,2020-12-19 14:30:00
15260,Eintracht Frankfurt,Bayer Leverkusen,1.34155,0.752325,2,1,h,2021-01-02 14:30:00
15272,Eintracht Frankfurt,Mainz 05,2.44043,1.10303,2,0,a,2021-01-09 14:30:00
15279,Eintracht Frankfurt,Schalke 04,1.97864,0.135505,3,1,h,2021-01-17 17:00:00
15287,Eintracht Frankfurt,Freiburg,1.45197,0.850102,2,2,a,2021-01-20 19:30:00
15301,Eintracht Frankfurt,Arminia Bielefeld,2.56406,0.328715,5,1,a,2021-01-23 14:30:00
15306,Eintracht Frankfurt,Hertha Berlin,1.78331,0.381451,3,1,h,2021-01-30 14:30:00
15313,Eintracht Frankfurt,Hoffenheim,1.26357,0.637718,3,1,a,2021-02-07 14:30:00
15325,Eintracht Frankfurt,FC Cologne,2.94491,0.554721,2,0,h,2021-02-14 14:30:00
15332,Eintracht Frankfurt,Bayern Munich,1.9074,1.5483,2,1,h,2021-02-20 14:30:00
15345,Eintracht Frankfurt,Werder Bremen,1.17887,1.10682,1,2,a,2021-02-26 19:30:00
15355,Eintracht Frankfurt,VfB Stuttgart,1.56516,1.15519,1,1,h,2021-03-06 14:30:00
15357,Eintracht Frankfurt,RasenBallsport Leipzig,0.694577,1.81298,1,1,a,2021-03-14 14:30:00
15368,Eintracht Frankfurt,Union Berlin,2.53513,2.9206,5,2,h,2021-03-20 14:30:00
15374,Eintracht Frankfurt,Borussia Dortmund,1.7596,2.14799,2,1,a,2021-04-03 13:30:00
15385,Eintracht Frankfurt,Wolfsburg,0.748811,1.69595,4,3,h,2021-04-10 13:30:00
15394,Eintracht Frankfurt,Borussia M.Gladbach,0.609687,2.95451,0,4,a,2021-04-17 13:30:00
15404,Eintracht Frankfurt,Augsburg,1.16892,1.41189,2,0,h,2021-04-20 18:30:00
15412,Eintracht Frankfurt,Bayer Leverkusen,1.83222,2.08585,1,3,a,2021-04-24 16:30:00
15423,Eintracht Frankfurt,Mainz 05,0.691369,0.52553,1,1,h,2021-05-09 13:30:00
15433,Eintracht Frankfurt,Schalke 04,3.0473,2.69368,3,4,a,2021-05-15 13:30:00
15441,Eintracht Frankfurt,Freiburg,2.30602,0.525229,3,1,h,2021-05-22 13:30:00
