,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
2593,Arsenal Tula,Spartak Moscow,0.801512,1.96655,0,4,a,2016-07-31 19:00:00
2598,Arsenal Tula,Rubin Kazan,1.5312,0.767945,1,0,h,2016-08-06 20:30:00
2610,Arsenal Tula,Anzhi Makhachkala,1.02833,0.574041,0,1,a,2016-08-14 21:00:00
2620,Arsenal Tula,FC Orenburg,0.315147,0.493975,0,0,h,2016-08-22 20:30:00
2625,Arsenal Tula,Ural,0.496236,1.51667,1,1,a,2016-08-28 18:00:00
2635,Arsenal Tula,Zenit St. Petersburg,0.474489,2.28845,0,5,h,2016-09-11 20:00:00
2638,Arsenal Tula,Tom Tomsk,0.358811,0.413294,0,1,a,2016-09-17 15:00:00
2648,Arsenal Tula,FK Akhmat,0.795447,0.673232,0,0,h,2016-09-25 15:30:00
2655,Arsenal Tula,Lokomotiv Moscow,0.588261,1.93332,1,1,a,2016-10-01 18:00:00
2667,Arsenal Tula,FC Krasnodar,0.4008,0.990291,0,0,h,2016-10-16 20:00:00
2669,Arsenal Tula,Krylya Sovetov Samara,1.54396,1.42806,1,1,a,2016-10-21 19:00:00
2964,Arsenal Tula,FC Ufa,0.788238,0.635565,0,2,h,2016-10-30 15:30:00
2721,Arsenal Tula,FC Rostov,0.238439,2.09016,1,4,a,2016-11-06 18:00:00
2725,Arsenal Tula,CSKA Moscow,0.285662,1.12217,0,1,h,2016-11-18 20:00:00
2734,Arsenal Tula,Amkar,0.146982,1.34289,0,1,a,2016-11-26 12:30:00
2742,Arsenal Tula,Rubin Kazan,0.230731,0.864974,0,1,a,2016-11-30 20:00:00
3280,Arsenal Tula,Anzhi Makhachkala,0.892702,0.157968,1,0,h,2016-12-05 20:30:00
4297,Arsenal Tula,FC Orenburg,0.74605,1.7202,0,3,a,2017-03-04 11:00:00
4304,Arsenal Tula,Ural,1.37787,0.236573,2,0,h,2017-03-10 16:00:00
4318,Arsenal Tula,Zenit St. Petersburg,0.28654,2.99607,0,2,a,2017-03-19 16:30:00
4319,Arsenal Tula,Tom Tomsk,0.876863,0.150324,3,0,h,2017-04-01 15:30:00
4331,Arsenal Tula,FK Akhmat,1.03088,1.67888,1,3,a,2017-04-08 14:30:00
4340,Arsenal Tula,Lokomotiv Moscow,0.327285,2.5845,0,3,h,2017-04-16 15:30:00
4348,Arsenal Tula,FC Krasnodar,0.707111,0.861916,0,2,a,2017-04-23 15:00:00
4355,Arsenal Tula,Krylya Sovetov Samara,1.04889,0.515285,2,0,h,2017-04-26 17:30:00
4365,Arsenal Tula,FC Ufa,0.166212,0.531525,0,1,a,2017-04-30 12:30:00
4371,Arsenal Tula,FC Rostov,0.268707,0.952457,1,0,h,2017-05-06 14:30:00
4382,Arsenal Tula,CSKA Moscow,0.309886,3.05595,0,3,a,2017-05-12 17:30:00
4388,Arsenal Tula,Amkar,0.427606,0.554153,0,0,h,2017-05-17 17:30:00
4393,Arsenal Tula,Spartak Moscow,2.65454,0.351353,3,0,h,2017-05-21 13:00:00
