,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
9584,Empoli,Cagliari,1.45907,0.574056,2,0,h,2018-08-19 21:30:00
9594,Empoli,Genoa,1.25776,0.950879,1,2,a,2018-08-26 21:30:00
9602,Empoli,Chievo,1.35877,1.26902,0,0,a,2018-09-02 18:30:00
9608,Empoli,Lazio,1.4909,2.74301,0,1,h,2018-09-16 16:00:00
9625,Empoli,Sassuolo,1.03797,2.09666,1,3,a,2018-09-21 18:30:00
9629,Empoli,AC Milan,1.1773,1.52902,1,1,h,2018-09-27 19:00:00
9645,Empoli,Parma Calcio 1913,1.44541,0.645086,0,1,a,2018-09-30 16:00:00
9649,Empoli,Roma,1.99899,0.863839,0,2,h,2018-10-06 18:30:00
9660,Empoli,Frosinone,1.19042,1.04742,3,3,a,2018-10-21 10:30:00
9669,Empoli,Juventus,0.272576,1.48572,1,2,h,2018-10-27 16:00:00
9683,Empoli,Napoli,0.76592,2.45171,1,5,a,2018-11-02 19:30:00
9689,Empoli,Udinese,1.54705,3.75447,2,1,h,2018-11-11 14:00:00
9699,Empoli,Atalanta,2.43156,2.02122,3,2,h,2018-11-25 14:00:00
9714,Empoli,SPAL 2013,2.2475,0.71811,2,2,a,2018-12-01 14:00:00
9725,Empoli,Bologna,2.37132,2.08455,2,1,h,2018-12-09 14:00:00
9731,Empoli,Fiorentina,1.39435,1.58995,1,3,a,2018-12-16 14:00:00
9744,Empoli,Sampdoria,1.25056,1.90069,2,4,h,2018-12-22 14:00:00
9756,Empoli,Torino,0.220152,1.20076,0,3,a,2018-12-26 17:00:00
9758,Empoli,Inter,0.431477,0.925165,0,1,h,2018-12-29 14:00:00
9767,Empoli,Cagliari,1.24131,0.91229,2,2,a,2019-01-20 17:00:00
9785,Empoli,Genoa,1.90942,1.87255,1,3,h,2019-01-28 19:30:00
9790,Empoli,Chievo,2.76781,1.71511,2,2,h,2019-02-02 14:00:00
9801,Empoli,Lazio,0.475328,2.04577,0,1,a,2019-02-07 19:30:00
9809,Empoli,Sassuolo,1.50789,0.623544,3,0,h,2019-02-17 14:00:00
9822,Empoli,AC Milan,0.582587,1.3605,0,3,a,2019-02-22 19:30:00
9832,Empoli,Parma Calcio 1913,2.5259,1.87782,3,3,h,2019-03-02 14:00:00
9844,Empoli,Roma,0.191518,1.14262,1,2,a,2019-03-11 19:30:00
9849,Empoli,Frosinone,2.33732,1.33238,2,1,h,2019-03-17 14:00:00
9862,Empoli,Juventus,0.36771,1.34489,0,1,a,2019-03-30 17:00:00
9869,Empoli,Napoli,1.47602,0.641571,2,1,h,2019-04-03 18:00:00
9885,Empoli,Udinese,1.84227,2.21919,2,3,a,2019-04-07 14:00:00
9887,Empoli,Atalanta,0.22043,5.06313,0,0,a,2019-04-15 19:30:00
9899,Empoli,SPAL 2013,1.44713,1.43346,2,4,h,2019-04-20 14:00:00
9913,Empoli,Bologna,0.353443,1.55302,1,3,a,2019-04-27 14:00:00
9918,Empoli,Fiorentina,0.947998,2.43324,1,0,h,2019-05-05 11:30:00
9929,Empoli,Sampdoria,2.20557,1.87735,2,1,a,2019-05-12 14:00:00
9938,Empoli,Torino,2.53996,1.28459,4,1,h,2019-05-19 13:00:00
9952,Empoli,Inter,1.77275,2.74302,1,2,a,2019-05-26 18:30:00
