,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
12028,Villarreal,Granada,1.93202,1.96668,4,4,h,2019-08-17 20:00:00
12041,Villarreal,Levante,2.82602,2.07744,1,2,a,2019-08-23 21:00:00
12052,Villarreal,Real Madrid,2.13825,1.76659,2,2,h,2019-09-01 20:00:00
12058,Villarreal,Leganes,1.83013,0.399916,3,0,a,2019-09-14 14:00:00
12070,Villarreal,Real Valladolid,2.03561,0.434119,2,0,h,2019-09-21 11:00:00
12073,Villarreal,Barcelona,0.54607,0.643865,1,2,a,2019-09-24 19:00:00
12092,Villarreal,Real Betis,2.95644,0.667105,5,1,h,2019-09-27 19:00:00
12098,Villarreal,Osasuna,2.52105,1.13814,1,2,a,2019-10-05 20:00:00
12107,Villarreal,Espanyol,1.64809,0.746222,1,0,a,2019-10-20 15:00:00
12121,Villarreal,Alaves,2.56098,0.591294,4,1,h,2019-10-25 20:00:00
12127,Villarreal,Eibar,1.40491,2.782,1,2,a,2019-10-31 18:00:00
12141,Villarreal,Athletic Club,1.01674,1.31553,0,0,h,2019-11-03 13:00:00
12150,Villarreal,Mallorca,3.04498,1.56727,1,3,a,2019-11-10 11:00:00
12161,Villarreal,Celta Vigo,1.20262,1.75554,1,3,h,2019-11-24 17:30:00
12172,Villarreal,Valencia,1.94325,1.58912,1,2,a,2019-11-30 20:00:00
12181,Villarreal,Atletico Madrid,1.41318,1.71887,0,0,h,2019-12-06 20:00:00
12191,Villarreal,Sevilla,1.62777,1.73952,2,1,a,2019-12-15 17:30:00
12201,Villarreal,Getafe,2.63083,0.646333,1,0,h,2019-12-21 17:30:00
12209,Villarreal,Real Sociedad,1.29087,1.01062,2,1,a,2020-01-05 13:00:00
12222,Villarreal,Espanyol,2.23006,2.04252,1,2,h,2020-01-19 15:00:00
12223,Villarreal,Alaves,1.07139,0.975012,2,1,a,2020-01-25 17:30:00
12241,Villarreal,Osasuna,1.9166,0.915717,3,1,h,2020-02-02 17:30:00
12248,Villarreal,Real Valladolid,1.38092,0.646254,1,1,a,2020-02-08 17:30:00
12262,Villarreal,Levante,0.835883,1.24428,2,1,h,2020-02-15 17:30:00
12264,Villarreal,Atletico Madrid,0.440221,2.17916,1,3,a,2020-02-23 20:00:00
12273,Villarreal,Athletic Club,0.879429,2.72308,0,1,a,2020-03-01 13:00:00
12288,Villarreal,Leganes,2.38355,1.7502,1,2,h,2020-03-08 17:30:00
12295,Villarreal,Celta Vigo,1.61991,0.129638,1,0,a,2020-06-13 15:00:00
12309,Villarreal,Mallorca,1.62532,1.65754,1,0,h,2020-06-16 17:30:00
12318,Villarreal,Granada,0.803321,0.883633,1,0,a,2020-06-19 17:30:00
12331,Villarreal,Sevilla,1.08857,1.2636,2,2,h,2020-06-22 20:00:00
12342,Villarreal,Valencia,2.41493,0.182323,2,0,h,2020-06-28 16:30:00
12345,Villarreal,Real Betis,2.91561,0.400169,2,0,a,2020-07-01 20:00:00
12361,Villarreal,Barcelona,0.961984,2.75294,1,4,h,2020-07-05 20:00:00
12370,Villarreal,Getafe,1.95451,0.580238,3,1,a,2020-07-08 18:30:00
12382,Villarreal,Real Sociedad,0.365973,1.24702,1,2,h,2020-07-13 17:30:00
12390,Villarreal,Real Madrid,1.14058,1.69772,1,2,a,2020-07-16 19:00:00
12401,Villarreal,Eibar,3.00793,0.762647,4,0,h,2020-07-19 19:00:00
