,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
1875,Troyes,GFC Ajaccio,0.394458,1.05977,0,0,h,2015-08-08 23:00:00
1881,Troyes,Nice,1.26651,2.23276,3,3,h,2015-08-15 22:00:00
1898,Troyes,Marseille,0.267975,3.2103,0,6,a,2015-08-23 23:00:00
1902,Troyes,Montpellier,0.853602,0.768639,0,0,h,2015-08-29 22:00:00
1914,Troyes,Caen,0.404312,1.61264,1,3,h,2015-09-12 22:00:00
1921,Troyes,Angers,1.6602,1.88805,0,1,a,2015-09-19 22:00:00
1931,Troyes,Saint-Etienne,0.421449,1.5576,0,1,h,2015-09-23 21:00:00
1940,Troyes,Rennes,0.964618,1.24575,1,1,a,2015-09-26 22:00:00
1951,Troyes,Guingamp,1.21348,2.19927,0,1,h,2015-10-03 22:00:00
1960,Troyes,Nantes,0.88042,1.83778,0,3,a,2015-10-17 22:00:00
1976,Troyes,Bordeaux,1.20367,0.738685,0,1,a,2015-10-25 20:00:00
1983,Troyes,Lyon,0.36672,2.39165,0,1,h,2015-10-31 23:00:00
1992,Troyes,Lorient,1.50976,3.25698,1,4,a,2015-11-07 23:00:00
2004,Troyes,Lille,1.0881,1.36525,1,1,h,2015-11-21 23:00:00
2010,Troyes,Paris Saint Germain,0.294756,3.14432,1,4,a,2015-11-28 20:00:00
2022,Troyes,Toulouse,1.02724,2.22313,0,3,h,2015-12-02 22:00:00
2031,Troyes,Reims,0.5584,1.40096,1,1,a,2015-12-05 23:00:00
2043,Troyes,SC Bastia,1.38713,0.48313,1,1,h,2015-12-12 23:00:00
2055,Troyes,Monaco,0.412486,1.30889,0,0,h,2015-12-19 23:00:00
2060,Troyes,Lyon,0.281148,1.57896,1,4,a,2016-01-09 20:00:00
2074,Troyes,Rennes,0.87041,3.43107,2,4,h,2016-01-16 23:00:00
2083,Troyes,Lille,0.766181,1.8398,3,1,a,2016-01-23 23:00:00
2091,Troyes,Nantes,0.77326,0.804304,0,1,h,2016-01-30 23:00:00
2103,Troyes,Guingamp,1.28691,2.1887,0,4,a,2016-02-03 22:00:00
2113,Troyes,SC Bastia,0.352925,2.19574,0,2,a,2016-02-06 23:00:00
2125,Troyes,GFC Ajaccio,0.7699,2.27489,3,2,a,2016-02-13 23:00:00
2134,Troyes,Monaco,1.19478,3.25503,1,3,a,2016-02-20 23:00:00
2143,Troyes,Lorient,0.834748,2.31848,0,1,h,2016-02-27 23:00:00
2153,Troyes,Nice,1.00924,1.89872,1,2,a,2016-03-05 23:00:00
2166,Troyes,Paris Saint Germain,1.37172,4.30333,0,9,h,2016-03-13 17:00:00
2173,Troyes,Caen,0.537588,1.35728,1,2,a,2016-03-19 23:00:00
2183,Troyes,Angers,1.81211,1.34081,0,1,h,2016-04-02 22:00:00
2192,Troyes,Saint-Etienne,0.202203,2.04874,0,1,a,2016-04-09 22:00:00
2205,Troyes,Reims,2.98887,1.09089,2,1,h,2016-04-16 22:00:00
2212,Troyes,Montpellier,2.12498,1.61705,1,4,a,2016-04-24 19:00:00
2222,Troyes,Bordeaux,2.35658,2.31203,2,4,h,2016-04-30 21:00:00
2235,Troyes,Toulouse,0.142776,1.04631,0,1,a,2016-05-07 23:00:00
2242,Troyes,Marseille,0.737584,2.45564,1,1,h,2016-05-14 23:00:00
