,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
6469,Rubin Kazan,FC Krasnodar,0.617985,1.32449,1,2,h,2017-07-16 15:30:00
6475,Rubin Kazan,Zenit St. Petersburg,0.582228,1.21907,1,2,a,2017-07-22 15:30:00
6487,Rubin Kazan,Arsenal Tula,1.70019,0.816105,2,1,h,2017-07-29 15:30:00
6498,Rubin Kazan,CSKA Moscow,1.30047,1.01213,2,1,a,2017-08-06 15:30:00
6506,Rubin Kazan,Lokomotiv Moscow,1.16512,0.669892,1,1,h,2017-08-09 18:00:00
6512,Rubin Kazan,SKA-Khabarovsk,0.817477,0.265854,1,1,a,2017-08-13 09:00:00
6520,Rubin Kazan,Anzhi Makhachkala,0.672563,0.0831628,6,0,h,2017-08-19 18:00:00
6527,Rubin Kazan,Tosno,0.21177,0.705549,1,0,h,2017-08-26 15:30:00
6537,Rubin Kazan,Spartak Moscow,0.403312,1.03379,0,1,a,2017-09-09 17:00:00
6544,Rubin Kazan,Ural,1.11941,0.27661,0,1,h,2017-09-17 14:30:00
6552,Rubin Kazan,FK Akhmat,0.355345,1.55391,0,1,a,2017-09-25 17:30:00
6560,Rubin Kazan,Amkar,0.631091,0.159569,0,1,h,2017-09-30 14:30:00
6568,Rubin Kazan,FC Rostov,0.637878,1.69093,1,0,a,2017-10-15 14:30:00
6577,Rubin Kazan,Dinamo Moscow,2.06915,0.0692083,0,0,h,2017-10-21 14:30:00
6584,Rubin Kazan,FC Ufa,0.715817,1.20075,1,2,a,2017-10-30 14:00:00
6591,Rubin Kazan,Zenit St. Petersburg,0.376661,1.13501,0,0,h,2017-11-05 16:00:00
6598,Rubin Kazan,Arsenal Tula,0.970025,0.180377,0,0,a,2017-11-18 16:00:00
6609,Rubin Kazan,CSKA Moscow,0.214594,1.52604,0,1,h,2017-11-26 11:00:00
6614,Rubin Kazan,Lokomotiv Moscow,0.87875,0.708148,0,1,a,2017-12-02 13:30:00
6621,Rubin Kazan,SKA-Khabarovsk,2.12075,0.167899,3,1,h,2017-12-09 13:30:00
6633,Rubin Kazan,Anzhi Makhachkala,0.522658,0.773837,1,1,a,2018-03-02 16:30:00
6640,Rubin Kazan,Tosno,0.46886,0.953314,1,0,a,2018-03-10 16:00:00
6648,Rubin Kazan,Spartak Moscow,0.822052,1.58693,1,2,h,2018-03-17 16:00:00
6656,Rubin Kazan,Ural,0.739727,0.994736,1,1,a,2018-04-01 12:00:00
6664,Rubin Kazan,FK Akhmat,2.31027,0.926454,3,2,h,2018-04-07 11:00:00
6672,Rubin Kazan,Amkar,2.37795,0.704429,3,0,a,2018-04-14 08:30:00
6680,Rubin Kazan,FC Rostov,0.649526,0.601228,1,1,h,2018-04-21 13:30:00
6689,Rubin Kazan,Dinamo Moscow,0.190462,0.405947,0,0,a,2018-04-30 11:00:00
6696,Rubin Kazan,FC Ufa,1.14133,0.477245,0,0,h,2018-05-07 17:30:00
6704,Rubin Kazan,FC Krasnodar,1.46312,1.51689,1,1,a,2018-05-13 12:00:00
