,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
9958,Real Betis,Levante,1.00338,2.67481,0,3,h,2018-08-17 23:15:00
9969,Real Betis,Alaves,1.5812,0.580983,0,0,a,2018-08-25 19:15:00
9986,Real Betis,Sevilla,1.18295,0.784969,1,0,h,2018-09-02 18:45:00
9990,Real Betis,Valencia,1.22346,1.04644,0,0,a,2018-09-15 16:30:00
10000,Real Betis,Athletic Club,1.55308,0.947496,2,2,h,2018-09-23 18:00:00
10012,Real Betis,Girona,1.56038,0.830935,1,0,a,2018-09-27 20:00:00
10017,Real Betis,Leganes,2.09064,0.410456,1,0,h,2018-09-30 18:45:00
10034,Real Betis,Atletico Madrid,0.281257,0.573515,0,1,a,2018-10-07 14:15:00
10045,Real Betis,Real Valladolid,0.820674,0.501587,0,1,h,2018-10-21 18:45:00
10050,Real Betis,Getafe,0.554027,2.5306,0,2,a,2018-10-28 10:00:00
10057,Real Betis,Celta Vigo,1.86082,2.25389,3,3,h,2018-11-04 19:45:00
10075,Real Betis,Barcelona,2.64063,4.11761,4,3,a,2018-11-11 15:15:00
10079,Real Betis,Villarreal,0.991351,1.20925,1,2,a,2018-11-25 19:45:00
10094,Real Betis,Real Sociedad,1.31385,1.39194,1,0,h,2018-12-02 11:00:00
10105,Real Betis,Rayo Vallecano,2.2468,0.671932,2,0,h,2018-12-09 19:45:00
10109,Real Betis,Espanyol,1.8151,0.52284,3,1,a,2018-12-16 15:15:00
10125,Real Betis,Eibar,1.40023,2.06958,1,1,h,2018-12-22 12:00:00
10129,Real Betis,SD Huesca,1.03632,1.33807,1,2,a,2019-01-05 19:45:00
10143,Real Betis,Real Madrid,0.688888,0.757727,1,2,h,2019-01-13 19:45:00
10153,Real Betis,Girona,1.41803,0.918079,3,2,h,2019-01-20 11:00:00
10165,Real Betis,Athletic Club,0.322397,1.09062,0,1,a,2019-01-27 00:00:00
10170,Real Betis,Atletico Madrid,1.01873,0.553708,1,0,h,2019-02-03 15:15:00
10180,Real Betis,Leganes,0.125797,2.08097,0,3,a,2019-02-10 11:00:00
10193,Real Betis,Alaves,3.54904,1.15597,1,1,h,2019-02-17 19:45:00
10206,Real Betis,Real Valladolid,0.826265,0.586609,2,0,a,2019-02-24 17:30:00
10215,Real Betis,Getafe,0.572494,1.81382,1,2,h,2019-03-03 15:15:00
10219,Real Betis,Celta Vigo,1.4229,0.336565,1,0,a,2019-03-10 11:00:00
10232,Real Betis,Barcelona,1.15774,3.79708,1,4,h,2019-03-17 19:45:00
10244,Real Betis,Rayo Vallecano,0.494786,2.30907,1,1,a,2019-03-31 13:00:00
10249,Real Betis,Real Sociedad,1.42634,2.57254,1,2,a,2019-04-04 20:30:00
10263,Real Betis,Villarreal,1.80228,1.88778,2,1,h,2019-04-07 19:45:00
10269,Real Betis,Sevilla,1.09294,2.32083,2,3,a,2019-04-13 19:45:00
10284,Real Betis,Valencia,2.02559,0.268434,1,2,h,2019-04-21 19:45:00
10291,Real Betis,Levante,0.298749,1.56717,0,4,a,2019-04-24 20:30:00
10304,Real Betis,Espanyol,2.16463,2.04379,1,1,h,2019-04-29 20:00:00
10308,Real Betis,Eibar,2.38466,0.665523,0,1,a,2019-05-05 13:00:00
10323,Real Betis,SD Huesca,2.00914,1.51781,2,1,h,2019-05-12 17:30:00
10328,Real Betis,Real Madrid,1.71988,0.843734,2,0,a,2019-05-19 10:00:00
