,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
14155,Atletico Madrid,Granada,3.60448,1.30515,6,1,h,2020-09-27 14:00:00
14168,Atletico Madrid,SD Huesca,1.79241,0.631932,0,0,a,2020-09-30 17:00:00
14816,Atletico Madrid,Villarreal,0.610002,0.201508,0,0,h,2020-10-03 14:00:00
14828,Atletico Madrid,Celta Vigo,1.51399,1.89737,2,0,a,2020-10-17 14:00:00
14835,Atletico Madrid,Real Betis,1.24304,1.01541,2,0,h,2020-10-24 19:00:00
14851,Atletico Madrid,Osasuna,3.06286,1.42768,3,1,a,2020-10-31 17:30:00
14855,Atletico Madrid,Cadiz,2.62556,0.395983,4,0,h,2020-11-07 20:00:00
14867,Atletico Madrid,Barcelona,0.812108,1.29964,1,0,h,2020-11-21 20:00:00
14882,Atletico Madrid,Valencia,1.10533,0.181436,1,0,a,2020-11-28 15:15:00
14893,Atletico Madrid,Real Valladolid,1.2755,0.440427,2,0,h,2020-12-05 17:30:00
14903,Atletico Madrid,Real Madrid,0.784775,0.6517,0,2,a,2020-12-12 20:00:00
14908,Atletico Madrid,Elche,2.10005,0.522281,3,1,h,2020-12-19 13:00:00
14926,Atletico Madrid,Real Sociedad,0.546595,0.230082,2,0,a,2020-12-22 18:45:00
14929,Atletico Madrid,Getafe,0.919165,0.941238,1,0,h,2020-12-30 18:15:00
14937,Atletico Madrid,Alaves,2.31899,0.154899,2,1,a,2021-01-03 15:15:00
14959,Atletico Madrid,Sevilla,0.577443,1.19957,2,0,h,2021-01-12 20:30:00
14962,Atletico Madrid,Eibar,1.23064,1.27041,2,1,a,2021-01-21 20:30:00
14973,Atletico Madrid,Valencia,2.05311,0.250249,3,1,h,2021-01-24 20:00:00
14982,Atletico Madrid,Cadiz,1.79542,0.861261,4,2,a,2021-01-31 15:15:00
14990,Atletico Madrid,Celta Vigo,1.22973,1.71926,2,2,h,2021-02-08 20:00:00
15003,Atletico Madrid,Granada,0.929672,0.827088,2,1,a,2021-02-13 13:00:00
14149,Atletico Madrid,Levante,1.16962,0.642423,1,1,a,2021-02-17 18:00:00
15009,Atletico Madrid,Levante,2.06148,0.767582,0,2,h,2021-02-20 15:15:00
15027,Atletico Madrid,Villarreal,0.839764,1.941,2,0,a,2021-02-28 20:00:00
15029,Atletico Madrid,Real Madrid,1.9832,1.88411,1,1,h,2021-03-07 15:15:00
14948,Atletico Madrid,Athletic Club,1.53875,0.701495,2,1,h,2021-03-10 20:00:00
15042,Atletico Madrid,Getafe,1.81829,0.409679,0,0,a,2021-03-13 20:00:00
15049,Atletico Madrid,Alaves,0.64656,1.1132,1,0,h,2021-03-21 17:30:00
15066,Atletico Madrid,Sevilla,0.551951,1.89943,0,1,a,2021-04-04 19:00:00
15069,Atletico Madrid,Real Betis,1.34136,0.613966,1,1,a,2021-04-11 19:00:00
15100,Atletico Madrid,Eibar,2.75029,0.0,5,0,h,2021-04-18 14:15:00
15079,Atletico Madrid,SD Huesca,2.32831,1.40665,2,0,h,2021-04-22 17:00:00
15088,Atletico Madrid,Athletic Club,0.745334,1.42809,1,2,a,2021-04-25 19:00:00
15112,Atletico Madrid,Elche,1.01516,1.38118,1,0,a,2021-05-01 14:15:00
15120,Atletico Madrid,Barcelona,0.685355,0.853587,0,0,a,2021-05-08 14:15:00
15128,Atletico Madrid,Real Sociedad,1.7908,1.53283,2,1,h,2021-05-12 20:00:00
15140,Atletico Madrid,Osasuna,2.97525,0.673558,2,1,h,2021-05-16 16:30:00
15156,Atletico Madrid,Real Valladolid,1.2916,0.995635,2,1,a,2021-05-22 16:00:00
