,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
1869,Lille,Paris Saint Germain,0.914879,1.33457,0,1,h,2015-08-07 22:30:00
1879,Lille,Monaco,1.12948,1.26252,0,0,a,2015-08-14 22:30:00
1896,Lille,Bordeaux,1.76204,0.695256,0,0,h,2015-08-23 16:00:00
1901,Lille,GFC Ajaccio,0.756427,0.397943,1,0,h,2015-08-29 22:00:00
1910,Lille,Lyon,0.472192,0.850666,0,0,a,2015-09-12 19:00:00
1919,Lille,Rennes,1.03901,2.13208,1,1,a,2015-09-18 22:30:00
1938,Lille,Reims,0.888466,1.94384,0,1,a,2015-09-25 22:30:00
1948,Lille,Nantes,1.158,1.58846,0,1,h,2015-09-29 20:30:00
1949,Lille,Montpellier,1.81242,1.10281,2,0,h,2015-10-02 22:30:00
1964,Lille,Guingamp,0.690247,0.386919,1,1,a,2015-10-17 22:00:00
1975,Lille,Marseille,0.975881,1.30852,1,2,h,2015-10-25 20:00:00
1985,Lille,Nice,0.376406,0.924375,0,0,a,2015-11-01 17:00:00
1994,Lille,SC Bastia,1.47952,0.623895,1,1,h,2015-11-07 23:00:00
2004,Lille,Troyes,1.36525,1.0881,1,1,a,2015-11-21 23:00:00
2015,Lille,Angers,0.397994,1.41771,0,2,a,2015-11-28 23:00:00
2027,Lille,Saint-Etienne,0.408642,0.367291,1,0,h,2015-12-03 00:00:00
2034,Lille,Caen,1.39295,1.12223,2,1,a,2015-12-05 23:00:00
2044,Lille,Lorient,2.15989,0.418619,3,0,h,2015-12-12 23:00:00
2054,Lille,Toulouse,1.53278,1.09533,1,1,a,2015-12-19 23:00:00
2067,Lille,Nice,0.843157,0.362208,1,1,h,2016-01-10 20:00:00
2075,Lille,Bordeaux,0.215194,0.760121,0,1,a,2016-01-16 23:00:00
2083,Lille,Troyes,1.8398,0.766181,1,3,h,2016-01-23 23:00:00
2089,Lille,Marseille,1.50673,1.78823,1,1,a,2016-01-29 23:30:00
2105,Lille,Caen,0.825199,0.440985,1,0,h,2016-02-03 22:00:00
2116,Lille,Rennes,1.67631,1.11632,1,1,h,2016-02-07 17:00:00
2120,Lille,Paris Saint Germain,0.0978456,1.71392,0,0,a,2016-02-13 20:00:00
2137,Lille,Lyon,0.746493,0.633253,1,0,h,2016-02-22 00:00:00
2139,Lille,Montpellier,0.356202,1.92669,0,3,a,2016-02-27 20:00:00
2152,Lille,Reims,1.57572,0.360193,2,0,h,2016-03-05 23:00:00
2164,Lille,SC Bastia,1.08963,1.10643,2,1,a,2016-03-12 23:00:00
2172,Lille,Toulouse,0.263497,0.904971,1,0,h,2016-03-19 23:00:00
2186,Lille,Nantes,0.963477,0.530463,3,0,a,2016-04-03 16:00:00
2196,Lille,Monaco,2.61337,0.739505,4,1,h,2016-04-10 16:00:00
2204,Lille,GFC Ajaccio,1.40357,1.06386,4,2,a,2016-04-16 22:00:00
2217,Lille,Angers,0.902533,0.239742,0,0,h,2016-04-27 20:30:00
2224,Lille,Lorient,1.18283,0.500598,1,0,a,2016-04-30 21:00:00
2233,Lille,Guingamp,1.26201,0.0884296,0,0,h,2016-05-07 23:00:00
2240,Lille,Saint-Etienne,1.61764,0.691544,1,0,a,2016-05-14 23:00:00
