,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
8264,Borussia Dortmund,Wolfsburg,1.12424,0.495065,3,0,a,2017-08-19 14:30:00
8274,Borussia Dortmund,Hertha Berlin,2.06987,0.406341,2,0,h,2017-08-26 17:30:00
8280,Borussia Dortmund,Freiburg,1.56801,0.490076,0,0,a,2017-09-09 14:30:00
8294,Borussia Dortmund,FC Cologne,3.85155,0.461837,5,0,h,2017-09-17 17:00:00
8302,Borussia Dortmund,Hamburger SV,3.18132,0.186271,3,0,a,2017-09-20 19:30:00
8310,Borussia Dortmund,Borussia M.Gladbach,4.84433,1.11994,6,1,h,2017-09-23 17:30:00
8321,Borussia Dortmund,Augsburg,1.93835,1.04024,2,1,a,2017-09-30 14:30:00
8323,Borussia Dortmund,RasenBallsport Leipzig,2.11212,2.39084,2,3,h,2017-10-14 17:30:00
8336,Borussia Dortmund,Eintracht Frankfurt,2.08809,2.74141,2,2,a,2017-10-21 14:30:00
8347,Borussia Dortmund,Hannover 96,0.85483,2.3406,2,4,a,2017-10-28 14:30:00
8357,Borussia Dortmund,Bayern Munich,1.89107,1.27845,1,3,h,2017-11-04 17:30:00
8366,Borussia Dortmund,VfB Stuttgart,1.79368,1.14326,1,2,a,2017-11-17 19:30:00
8367,Borussia Dortmund,Schalke 04,2.39089,1.2544,4,4,h,2017-11-25 14:30:00
8382,Borussia Dortmund,Bayer Leverkusen,1.14867,2.1951,1,1,a,2017-12-02 14:30:00
8385,Borussia Dortmund,Werder Bremen,1.86761,0.944053,1,2,h,2017-12-09 14:30:00
8401,Borussia Dortmund,Mainz 05,2.02169,0.503881,2,0,a,2017-12-12 19:30:00
8403,Borussia Dortmund,Hoffenheim,3.38052,1.31881,2,1,h,2017-12-16 17:30:00
8412,Borussia Dortmund,Wolfsburg,2.55723,0.698882,0,0,h,2018-01-14 17:00:00
8423,Borussia Dortmund,Hertha Berlin,1.64967,0.800387,1,1,a,2018-01-19 19:30:00
8430,Borussia Dortmund,Freiburg,0.675137,0.759035,2,2,h,2018-01-27 14:30:00
8447,Borussia Dortmund,FC Cologne,2.4117,2.00798,3,2,a,2018-02-02 19:30:00
8452,Borussia Dortmund,Hamburger SV,2.58479,0.4947,2,0,h,2018-02-10 14:30:00
8460,Borussia Dortmund,Borussia M.Gladbach,0.362785,1.84628,1,0,a,2018-02-18 17:00:00
8467,Borussia Dortmund,Augsburg,1.19993,1.01277,1,1,h,2018-02-26 19:30:00
8475,Borussia Dortmund,RasenBallsport Leipzig,1.66037,1.03725,1,1,a,2018-03-03 17:30:00
8485,Borussia Dortmund,Eintracht Frankfurt,1.28057,1.23331,3,2,h,2018-03-11 17:00:00
8493,Borussia Dortmund,Hannover 96,2.43612,0.659875,1,0,h,2018-03-18 12:30:00
8502,Borussia Dortmund,Bayern Munich,0.485044,4.59926,0,6,a,2018-03-31 14:30:00
8511,Borussia Dortmund,VfB Stuttgart,1.60177,0.613194,3,0,h,2018-04-08 13:30:00
8524,Borussia Dortmund,Schalke 04,0.925683,0.858968,0,2,a,2018-04-15 13:30:00
8529,Borussia Dortmund,Bayer Leverkusen,3.53524,0.409487,4,0,h,2018-04-21 16:30:00
8542,Borussia Dortmund,Werder Bremen,2.47525,1.2344,1,1,a,2018-04-29 16:00:00
8550,Borussia Dortmund,Mainz 05,0.552018,1.2057,1,2,h,2018-05-05 14:30:00
8557,Borussia Dortmund,Hoffenheim,1.57779,1.07393,1,3,a,2018-05-12 14:30:00
