,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
1870,SC Bastia,Rennes,0.460955,0.79874,2,1,h,2015-08-08 23:00:00
1887,SC Bastia,Lorient,1.36492,1.71708,1,1,a,2015-08-16 19:00:00
1894,SC Bastia,Guingamp,1.283,1.37129,3,0,h,2015-08-22 22:00:00
1906,SC Bastia,Saint-Etienne,0.607724,1.86817,1,2,a,2015-08-30 16:00:00
1918,SC Bastia,Marseille,0.490543,1.62468,1,4,a,2015-09-13 23:00:00
1922,SC Bastia,Nice,0.627561,1.89072,1,3,h,2015-09-19 22:00:00
1934,SC Bastia,Lyon,0.335527,2.50549,0,2,a,2015-09-23 21:00:00
1941,SC Bastia,Toulouse,1.8254,1.182,3,0,h,2015-09-26 22:00:00
1952,SC Bastia,Angers,0.461843,2.30918,0,1,a,2015-10-03 22:00:00
1959,SC Bastia,Paris Saint Germain,0.631104,1.78051,0,2,h,2015-10-17 19:00:00
1972,SC Bastia,Montpellier,0.896565,0.369404,0,2,a,2015-10-24 22:00:00
1980,SC Bastia,Caen,0.704916,0.282678,1,0,h,2015-10-31 23:00:00
1994,SC Bastia,Lille,0.623895,1.47952,1,1,a,2015-11-07 23:00:00
2005,SC Bastia,GFC Ajaccio,0.561993,1.91295,1,2,h,2015-11-22 17:00:00
2011,SC Bastia,Nantes,0.227311,1.11673,0,0,a,2015-11-28 23:00:00
2025,SC Bastia,Bordeaux,0.958588,0.42822,1,0,h,2015-12-02 22:00:00
2033,SC Bastia,Monaco,0.2207,2.23633,1,2,h,2015-12-05 23:00:00
2043,SC Bastia,Troyes,0.48313,1.38713,1,1,a,2015-12-12 23:00:00
2051,SC Bastia,Reims,0.595413,0.724764,2,0,h,2015-12-19 23:00:00
2059,SC Bastia,Paris Saint Germain,0.227448,2.58941,0,2,a,2016-01-08 23:30:00
2071,SC Bastia,Montpellier,0.520743,0.845241,1,0,h,2016-01-16 23:00:00
2081,SC Bastia,Guingamp,0.201846,2.02847,0,1,a,2016-01-23 23:00:00
2094,SC Bastia,Lyon,0.748198,0.408979,1,0,h,2016-01-30 23:00:00
2099,SC Bastia,Monaco,0.402997,1.2268,0,2,a,2016-02-02 22:00:00
2113,SC Bastia,Troyes,2.19574,0.352925,2,0,h,2016-02-06 23:00:00
2121,SC Bastia,Reims,0.53604,1.45592,1,0,a,2016-02-13 23:00:00
2138,SC Bastia,Nice,0.646332,1.30364,2,0,a,2016-02-26 23:30:00
2149,SC Bastia,Lorient,1.59793,0.100743,0,0,h,2016-03-05 23:00:00
2157,SC Bastia,Nantes,0.183823,0.344478,0,0,h,2016-03-09 21:30:00
2164,SC Bastia,Lille,1.10643,1.08963,1,2,h,2016-03-12 23:00:00
2176,SC Bastia,Bordeaux,1.01308,1.00046,1,1,a,2016-03-20 17:00:00
2187,SC Bastia,Marseille,0.967693,0.534944,2,1,h,2016-04-03 19:00:00
2195,SC Bastia,Toulouse,0.0534995,1.24664,0,4,a,2016-04-09 22:00:00
2201,SC Bastia,Saint-Etienne,0.926243,0.724081,0,1,h,2016-04-16 22:00:00
2215,SC Bastia,GFC Ajaccio,1.71155,1.52838,2,3,a,2016-04-24 19:00:00
2225,SC Bastia,Caen,0.458586,1.7164,0,0,a,2016-04-30 21:00:00
2236,SC Bastia,Angers,1.32549,1.53551,1,0,h,2016-05-07 23:00:00
2247,SC Bastia,Rennes,1.32918,1.33971,2,1,a,2016-05-14 23:00:00
