,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
1877,Reims,Bordeaux,1.59495,1.10655,2,1,a,2015-08-09 19:00:00
1886,Reims,Marseille,0.941285,0.398183,1,0,h,2015-08-16 16:00:00
1891,Reims,Nantes,0.395955,1.91418,0,1,a,2015-08-22 22:00:00
1904,Reims,Lorient,2.42331,0.420695,4,1,h,2015-08-29 22:00:00
1913,Reims,Toulouse,0.742111,2.22332,2,2,a,2015-09-12 22:00:00
1920,Reims,Paris Saint Germain,0.871294,1.48008,1,1,h,2015-09-19 19:30:00
1929,Reims,Angers,0.179745,0.594462,0,0,a,2015-09-22 21:00:00
1938,Reims,Lille,1.94384,0.888466,1,0,h,2015-09-25 22:30:00
1950,Reims,Lyon,0.482603,1.8412,0,1,a,2015-10-03 19:30:00
1961,Reims,Caen,0.54891,1.33623,0,1,h,2015-10-17 22:00:00
1974,Reims,Monaco,1.3777,1.69446,0,1,h,2015-10-25 17:00:00
1979,Reims,Saint-Etienne,0.336436,3.28677,0,3,a,2015-10-31 20:00:00
1995,Reims,GFC Ajaccio,1.40753,0.900066,1,2,h,2015-11-07 23:00:00
2002,Reims,Montpellier,0.578896,2.57283,1,3,a,2015-11-21 23:00:00
2014,Reims,Rennes,1.15581,1.04313,2,2,h,2015-11-28 23:00:00
2026,Reims,Guingamp,0.872848,0.736905,2,1,a,2015-12-02 22:00:00
2031,Reims,Troyes,1.40096,0.5584,1,1,h,2015-12-05 23:00:00
2040,Reims,Nice,1.31908,0.802532,1,1,h,2015-12-12 19:00:00
2051,Reims,SC Bastia,0.724764,0.595413,0,2,a,2015-12-19 23:00:00
2062,Reims,Toulouse,0.663137,1.79276,1,3,h,2016-01-09 23:00:00
2072,Reims,GFC Ajaccio,0.653273,2.46114,2,2,a,2016-01-16 23:00:00
2087,Reims,Saint-Etienne,1.93279,0.279599,1,1,h,2016-01-24 20:00:00
2092,Reims,Lorient,1.47085,1.5107,0,2,a,2016-01-30 23:00:00
2106,Reims,Angers,0.759326,1.36757,2,1,h,2016-02-03 22:00:00
2114,Reims,Caen,2.39774,1.85273,2,0,a,2016-02-06 23:00:00
2121,Reims,SC Bastia,1.45592,0.53604,0,1,h,2016-02-13 23:00:00
2130,Reims,Paris Saint Germain,0.678292,2.123,1,4,a,2016-02-20 20:00:00
2140,Reims,Bordeaux,1.51818,1.01931,4,1,h,2016-02-27 23:00:00
2152,Reims,Lille,0.360193,1.57572,0,2,a,2016-03-05 23:00:00
2159,Reims,Monaco,1.46734,1.27343,2,2,a,2016-03-11 23:30:00
2174,Reims,Guingamp,1.64607,0.216286,0,1,h,2016-03-19 23:00:00
2184,Reims,Rennes,0.326441,1.13886,1,3,a,2016-04-02 22:00:00
2194,Reims,Nantes,0.692415,1.64401,2,1,h,2016-04-09 22:00:00
2205,Reims,Troyes,1.09089,2.98887,1,2,a,2016-04-16 22:00:00
2209,Reims,Nice,0.785928,2.08581,0,2,a,2016-04-22 22:30:00
2223,Reims,Montpellier,1.5813,1.19771,2,3,h,2016-04-30 21:00:00
2229,Reims,Marseille,1.64589,2.14991,0,1,a,2016-05-07 23:00:00
2246,Reims,Lyon,2.4455,1.3093,4,1,h,2016-05-14 23:00:00
