,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
9590,Sampdoria,Udinese,0.585585,1.79867,0,1,a,2018-08-26 21:30:00
9604,Sampdoria,Napoli,0.829691,1.11682,3,0,h,2018-09-02 18:30:00
9609,Sampdoria,Frosinone,2.54241,0.413989,5,0,a,2018-09-15 18:30:00
9580,Sampdoria,Fiorentina,0.456027,1.70735,1,1,h,2018-09-19 17:00:00
9624,Sampdoria,Inter,0.399584,0.802538,0,1,h,2018-09-22 18:30:00
9628,Sampdoria,Cagliari,2.25181,0.952392,0,0,a,2018-09-26 19:00:00
9638,Sampdoria,SPAL 2013,1.66754,1.16928,2,1,h,2018-10-01 18:30:00
9647,Sampdoria,Atalanta,0.438067,2.18092,1,0,a,2018-10-07 13:00:00
9664,Sampdoria,Sassuolo,1.2844,0.642053,0,0,h,2018-10-22 18:30:00
9672,Sampdoria,AC Milan,0.550208,2.18318,2,3,a,2018-10-28 16:00:00
9685,Sampdoria,Torino,2.19127,2.06704,1,4,h,2018-11-04 14:00:00
9692,Sampdoria,Roma,0.632158,3.04114,1,4,a,2018-11-11 14:00:00
9700,Sampdoria,Genoa,0.654114,1.99511,1,1,a,2018-11-25 19:30:00
9712,Sampdoria,Bologna,1.6716,0.988383,4,1,h,2018-12-01 19:30:00
9718,Sampdoria,Lazio,0.935028,4.20087,2,2,a,2018-12-08 19:30:00
9735,Sampdoria,Parma Calcio 1913,1.7167,0.711571,2,0,h,2018-12-16 14:00:00
9744,Sampdoria,Empoli,1.90069,1.25056,4,2,a,2018-12-22 14:00:00
9754,Sampdoria,Chievo,0.69624,0.286685,2,0,h,2018-12-26 14:00:00
9760,Sampdoria,Juventus,1.23358,1.41949,1,2,a,2018-12-29 11:30:00
9768,Sampdoria,Fiorentina,2.00501,2.7645,3,3,a,2019-01-20 14:00:00
9779,Sampdoria,Udinese,3.5041,0.265724,4,0,h,2019-01-26 17:00:00
9795,Sampdoria,Napoli,0.826882,1.99149,0,3,a,2019-02-02 17:00:00
9804,Sampdoria,Frosinone,0.550312,1.01039,0,1,h,2019-02-10 14:00:00
9811,Sampdoria,Inter,0.963167,1.92524,1,2,a,2019-02-17 17:00:00
9824,Sampdoria,Cagliari,3.20737,0.593571,1,0,h,2019-02-24 11:30:00
9827,Sampdoria,SPAL 2013,1.13229,0.595644,2,1,a,2019-03-03 14:00:00
9845,Sampdoria,Atalanta,1.95045,1.89116,1,2,h,2019-03-10 14:00:00
9853,Sampdoria,Sassuolo,2.5003,1.81004,5,3,a,2019-03-16 14:00:00
9864,Sampdoria,AC Milan,2.09999,1.03959,1,0,h,2019-03-30 19:30:00
9876,Sampdoria,Torino,0.175617,0.86608,1,2,a,2019-04-03 20:00:00
9884,Sampdoria,Roma,1.31991,1.65846,0,1,h,2019-04-06 19:30:00
9893,Sampdoria,Genoa,2.46935,0.737093,2,0,h,2019-04-14 14:00:00
9897,Sampdoria,Bologna,0.638254,0.999562,0,3,a,2019-04-20 14:00:00
9909,Sampdoria,Lazio,1.19443,1.2474,1,2,h,2019-04-28 17:00:00
9926,Sampdoria,Parma Calcio 1913,2.77584,2.4778,3,3,a,2019-05-05 14:00:00
9929,Sampdoria,Empoli,1.87735,2.20557,1,2,h,2019-05-12 14:00:00
9937,Sampdoria,Chievo,0.680499,0.780352,0,0,a,2019-05-19 10:30:00
9954,Sampdoria,Juventus,0.686933,0.487175,2,0,h,2019-05-26 18:30:00
