,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
1782,Granada,Villarreal,0.977176,1.75881,1,1,h,2016-08-20 22:15:00
1795,Granada,Las Palmas,0.431857,2.78367,1,5,a,2016-08-28 20:15:00
1807,Granada,Eibar,1.96158,1.12057,1,2,h,2016-09-11 20:15:00
1809,Granada,Real Betis,1.41911,1.96299,2,2,a,2016-09-16 22:45:00
1824,Granada,Athletic Club,0.887639,1.57519,1,2,h,2016-09-22 00:00:00
1838,Granada,Alaves,0.820437,1.72967,1,3,a,2016-09-26 22:45:00
1840,Granada,Leganes,0.665545,0.238575,0,1,h,2016-10-01 15:00:00
1852,Granada,Atletico Madrid,0.306751,3.0536,1,7,a,2016-10-15 20:30:00
1863,Granada,Sporting Gijon,0.546868,0.242784,0,0,h,2016-10-22 22:45:00
3312,Granada,Barcelona,0.0445853,1.75167,0,1,a,2016-10-29 22:45:00
2777,Granada,Deportivo La Coruna,2.10437,1.71185,1,1,h,2016-11-05 16:00:00
2792,Granada,Valencia,0.622946,1.58094,1,1,a,2016-11-20 19:15:00
2803,Granada,Celta Vigo,0.761557,2.10383,1,3,a,2016-11-27 21:30:00
3163,Granada,Sevilla,1.90921,1.92504,2,1,h,2016-12-03 16:00:00
3173,Granada,Malaga,0.963052,2.80255,1,1,a,2016-12-09 23:45:00
3186,Granada,Real Sociedad,0.649888,2.10663,0,2,h,2016-12-17 21:30:00
3885,Granada,Real Madrid,0.415223,4.18059,0,5,a,2017-01-07 16:00:00
3901,Granada,Osasuna,1.66163,1.16305,1,1,h,2017-01-15 21:30:00
3905,Granada,Espanyol,0.280737,0.833841,1,3,a,2017-01-21 15:00:00
3915,Granada,Villarreal,0.317825,2.4514,0,2,a,2017-01-28 15:00:00
3929,Granada,Las Palmas,0.545986,0.797005,1,0,h,2017-02-06 22:45:00
3939,Granada,Eibar,0.67033,4.09351,0,4,a,2017-02-13 19:45:00
3948,Granada,Real Betis,1.56422,0.249724,4,1,h,2017-02-17 19:45:00
3958,Granada,Athletic Club,0.520455,1.72074,1,3,a,2017-02-26 17:30:00
3971,Granada,Alaves,0.737167,1.09303,2,1,h,2017-03-01 20:30:00
3978,Granada,Leganes,0.0529013,2.11012,0,1,a,2017-03-04 12:00:00
3986,Granada,Atletico Madrid,0.543405,1.63235,0,1,h,2017-03-11 19:45:00
4002,Granada,Sporting Gijon,1.16888,2.97883,1,3,a,2017-03-19 17:30:00
4014,Granada,Barcelona,0.513727,3.20394,1,4,h,2017-04-02 19:45:00
4024,Granada,Deportivo La Coruna,0.409132,1.34824,0,0,a,2017-04-05 19:30:00
4033,Granada,Valencia,0.726489,2.25028,1,3,h,2017-04-09 11:00:00
4043,Granada,Celta Vigo,0.936087,1.79036,0,3,h,2017-04-16 19:45:00
4051,Granada,Sevilla,0.596929,3.39839,0,2,a,2017-04-21 20:00:00
4056,Granada,Malaga,0.0912526,1.24601,0,2,h,2017-04-25 19:30:00
4067,Granada,Real Sociedad,0.589329,2.10139,1,2,a,2017-04-29 12:00:00
4077,Granada,Real Madrid,0.798168,4.01875,0,4,h,2017-05-06 19:45:00
4087,Granada,Osasuna,0.823768,2.1534,1,2,a,2017-05-13 17:30:00
4097,Granada,Espanyol,0.649902,0.761851,1,2,h,2017-05-19 19:45:00
