,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
1878,Lyon,Lorient,1.07521,0.766583,0,0,h,2015-08-09 23:00:00
1885,Lyon,Guingamp,0.738048,1.0359,1,0,a,2015-08-15 22:00:00
1890,Lyon,Rennes,0.730806,0.42381,1,2,h,2015-08-22 19:00:00
1900,Lyon,Caen,1.09462,0.850493,4,0,a,2015-08-29 19:00:00
1910,Lyon,Lille,0.850666,0.472192,0,0,h,2015-09-12 19:00:00
1928,Lyon,Marseille,2.16016,1.04752,1,1,a,2015-09-20 23:00:00
1934,Lyon,SC Bastia,2.50549,0.335527,2,0,h,2015-09-23 21:00:00
1942,Lyon,Bordeaux,0.79393,1.5591,1,3,a,2015-09-26 22:00:00
1950,Lyon,Reims,1.8412,0.482603,1,0,h,2015-10-03 19:30:00
1958,Lyon,Monaco,1.29317,1.11571,1,1,a,2015-10-16 22:30:00
1969,Lyon,Toulouse,2.27945,0.726184,3,0,h,2015-10-23 22:30:00
1983,Lyon,Troyes,2.39165,0.36672,1,0,a,2015-10-31 23:00:00
1997,Lyon,Saint-Etienne,2.31074,0.186858,3,0,h,2015-11-09 00:00:00
1999,Lyon,Nice,1.24162,2.33671,0,3,a,2015-11-20 23:30:00
2009,Lyon,Montpellier,1.64889,3.42947,2,4,h,2015-11-27 23:30:00
2021,Lyon,Nantes,0.711974,0.878455,0,0,a,2015-12-02 00:00:00
2030,Lyon,Angers,0.700009,0.69754,0,2,h,2015-12-05 20:00:00
2048,Lyon,Paris Saint Germain,0.19264,2.93193,1,5,a,2015-12-14 00:00:00
2057,Lyon,GFC Ajaccio,1.1915,1.49393,1,2,a,2015-12-20 20:00:00
2060,Lyon,Troyes,1.57896,0.281148,4,1,h,2016-01-09 20:00:00
2078,Lyon,Saint-Etienne,1.40956,0.629161,0,1,a,2016-01-18 00:00:00
2088,Lyon,Marseille,2.48082,0.872984,1,1,h,2016-01-25 00:00:00
2094,Lyon,SC Bastia,0.408979,0.748198,0,1,a,2016-01-30 23:00:00
2102,Lyon,Bordeaux,2.4848,1.10364,3,0,h,2016-02-03 22:00:00
2110,Lyon,Angers,0.586887,0.3307,3,0,a,2016-02-06 20:00:00
2126,Lyon,Caen,3.89327,1.10005,4,1,h,2016-02-14 17:00:00
2137,Lyon,Lille,0.633253,0.746493,0,1,a,2016-02-22 00:00:00
2146,Lyon,Paris Saint Germain,1.44709,0.341938,2,1,h,2016-02-29 00:00:00
2156,Lyon,Guingamp,3.25493,1.7776,5,1,h,2016-03-07 00:00:00
2168,Lyon,Rennes,2.47073,1.3809,2,2,a,2016-03-14 00:00:00
2175,Lyon,Nantes,2.33773,0.293893,2,0,h,2016-03-20 00:00:00
2188,Lyon,Lorient,2.26934,0.840986,3,1,a,2016-04-03 23:00:00
2189,Lyon,Montpellier,2.96722,0.475991,2,0,a,2016-04-08 22:30:00
2199,Lyon,Nice,1.84228,0.694849,1,1,h,2016-04-15 22:30:00
2210,Lyon,Toulouse,1.08627,1.50107,3,2,a,2016-04-23 19:30:00
2226,Lyon,GFC Ajaccio,0.492569,0.252836,2,1,h,2016-04-30 23:00:00
2237,Lyon,Monaco,4.30241,1.05363,6,1,h,2016-05-07 23:00:00
2246,Lyon,Reims,1.3093,2.4455,1,4,a,2016-05-14 23:00:00
