,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
5155,Napoli,Genoa,1.79022,0.520545,2,1,a,2014-08-31 19:45:00
5113,Napoli,Chievo,2.2055,0.667533,0,1,h,2014-09-14 14:00:00
5125,Napoli,Udinese,0.436016,0.693168,0,1,a,2014-09-21 17:00:00
5135,Napoli,Palermo,1.53135,1.11014,3,3,h,2014-09-24 19:45:00
5141,Napoli,Sassuolo,1.39971,0.759409,1,0,a,2014-09-28 11:30:00
5078,Napoli,Torino,3.28365,0.414036,2,1,h,2014-10-05 19:45:00
5087,Napoli,Inter,1.09733,1.55031,2,2,a,2014-10-19 19:45:00
5095,Napoli,Verona,4.61346,0.796178,6,2,h,2014-10-26 17:00:00
5104,Napoli,Atalanta,2.55253,0.756052,1,1,a,2014-10-29 19:45:00
5030,Napoli,Roma,2.64717,0.670975,2,0,h,2014-11-01 14:00:00
5047,Napoli,Fiorentina,2.33933,0.640726,1,0,a,2014-11-09 17:00:00
5054,Napoli,Cagliari,1.45174,2.70517,3,3,h,2014-11-23 14:00:00
4999,Napoli,Sampdoria,0.902433,0.858518,1,1,a,2014-12-01 20:00:00
5003,Napoli,Empoli,1.36387,1.95768,2,2,h,2014-12-07 11:30:00
5017,Napoli,AC Milan,1.10808,1.44635,0,2,a,2014-12-14 19:45:00
5021,Napoli,Parma,2.60803,0.103642,2,0,h,2014-12-18 20:00:00
4965,Napoli,Cesena,1.78119,0.47022,4,1,a,2015-01-06 17:00:00
4976,Napoli,Juventus,1.10384,0.846872,1,3,h,2015-01-11 19:45:00
4979,Napoli,Lazio,0.991664,1.0302,1,0,a,2015-01-18 11:30:00
4996,Napoli,Genoa,2.93897,0.574542,2,1,h,2015-01-26 20:00:00
4922,Napoli,Chievo,1.57003,0.590066,2,1,a,2015-02-01 14:00:00
4933,Napoli,Udinese,0.886946,0.33825,3,1,h,2015-02-08 14:00:00
4938,Napoli,Palermo,0.362823,0.911378,1,3,a,2015-02-14 19:45:00
4953,Napoli,Sassuolo,1.09645,0.298579,2,0,h,2015-02-23 18:00:00
4887,Napoli,Torino,0.727542,0.963003,0,1,a,2015-03-01 19:45:00
4896,Napoli,Inter,1.46206,1.48015,2,2,h,2015-03-08 19:45:00
4904,Napoli,Verona,0.597828,1.73297,0,2,a,2015-03-15 17:00:00
4917,Napoli,Atalanta,1.61955,0.740525,1,1,h,2015-03-22 19:45:00
4829,Napoli,Roma,0.975768,1.22732,0,1,a,2015-04-04 11:30:00
4845,Napoli,Fiorentina,1.1947,0.253949,3,0,h,2015-04-12 14:00:00
4858,Napoli,Cagliari,1.05458,0.521935,3,0,a,2015-04-19 17:00:00
4870,Napoli,Sampdoria,2.34955,0.274328,4,2,h,2015-04-26 19:45:00
4880,Napoli,Empoli,1.0197,1.19679,2,4,a,2015-04-30 19:45:00
4786,Napoli,AC Milan,3.13346,0.112051,3,0,h,2015-05-03 19:45:00
4795,Napoli,Parma,1.45305,1.30038,2,2,a,2015-05-10 17:00:00
4808,Napoli,Cesena,1.92107,0.513771,3,2,h,2015-05-18 20:00:00
4809,Napoli,Juventus,1.96746,1.70377,1,3,a,2015-05-23 17:00:00
4824,Napoli,Lazio,2.95673,1.64202,2,4,h,2015-05-31 19:45:00
