,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
8947,FK Akhmat,FC Rostov,0.0282554,0.978791,0,1,a,2018-07-28 21:30:00
8959,FK Akhmat,FC Yenisey Krasnoyarsk,1.87773,0.761499,1,0,h,2018-08-05 21:30:00
8966,FK Akhmat,Arsenal Tula,0.739078,1.03474,1,3,a,2018-08-12 16:30:00
8972,FK Akhmat,Rubin Kazan,1.1334,0.45152,1,1,h,2018-08-18 21:30:00
8978,FK Akhmat,Ural,0.73399,0.822457,1,2,a,2018-08-25 14:00:00
8992,FK Akhmat,FC Ufa,1.11595,0.271311,2,1,h,2018-09-02 18:30:00
8998,FK Akhmat,Spartak Moscow,1.60606,0.750654,2,1,a,2018-09-16 16:00:00
9005,FK Akhmat,FC Orenburg,0.401264,0.376319,1,1,h,2018-09-22 16:00:00
9011,FK Akhmat,Lokomotiv Moscow,0.244911,1.64623,0,2,a,2018-09-29 16:00:00
9023,FK Akhmat,Anzhi Makhachkala,0.935584,0.522147,0,0,h,2018-10-07 11:00:00
9030,FK Akhmat,FC Krasnodar,1.43717,0.620788,1,0,a,2018-10-21 16:00:00
9040,FK Akhmat,Dinamo Moscow,0.29429,0.318388,0,0,h,2018-10-28 12:30:00
9048,FK Akhmat,Zenit St. Petersburg,0.392819,1.6714,0,1,a,2018-11-04 11:00:00
9054,FK Akhmat,Krylya Sovetov Samara,1.34373,0.909435,2,1,a,2018-11-10 13:30:00
9064,FK Akhmat,CSKA Moscow,0.459652,1.04504,0,2,h,2018-11-23 15:00:00
9067,FK Akhmat,FC Yenisey Krasnoyarsk,0.121566,1.82952,1,1,a,2018-12-01 11:00:00
9076,FK Akhmat,Arsenal Tula,2.33412,0.439316,2,0,h,2018-12-10 16:30:00
9084,FK Akhmat,Rubin Kazan,0.204848,1.00758,0,1,a,2019-03-02 16:00:00
9092,FK Akhmat,Ural,1.84705,0.668585,1,1,h,2019-03-11 14:30:00
9101,FK Akhmat,FC Ufa,1.03189,0.592672,1,0,a,2019-03-17 11:00:00
9109,FK Akhmat,Spartak Moscow,0.674893,1.75714,1,3,h,2019-03-30 13:30:00
9118,FK Akhmat,FC Orenburg,1.19703,0.947378,3,1,a,2019-04-08 15:00:00
9126,FK Akhmat,Lokomotiv Moscow,0.621722,1.64265,1,3,h,2019-04-13 17:30:00
9135,FK Akhmat,Anzhi Makhachkala,0.853618,0.360564,1,0,a,2019-04-19 17:30:00
9141,FK Akhmat,FC Krasnodar,0.930041,1.15101,1,1,h,2019-04-24 17:00:00
9152,FK Akhmat,Dinamo Moscow,0.343873,0.758146,0,0,a,2019-04-27 17:00:00
9160,FK Akhmat,Zenit St. Petersburg,0.503732,1.67829,1,1,h,2019-05-04 14:30:00
9161,FK Akhmat,Krylya Sovetov Samara,1.55583,1.53901,2,1,h,2019-05-11 14:30:00
9176,FK Akhmat,CSKA Moscow,0.505942,1.32767,0,1,a,2019-05-18 13:30:00
9178,FK Akhmat,FC Rostov,0.44639,0.592324,1,0,h,2019-05-26 11:00:00
