,team,opponent,xG_scored,xG_conceded,goals_scored,goals_conceded,location,date
12027,Osasuna,Leganes,0.188265,1.26802,1,0,a,2019-08-17 20:00:00
12033,Osasuna,Eibar,0.856433,0.65217,0,0,h,2019-08-24 16:00:00
12043,Osasuna,Barcelona,1.7305,0.360967,2,2,h,2019-08-31 16:00:00
12062,Osasuna,Real Valladolid,2.68375,0.790606,1,1,a,2019-09-15 16:30:00
12067,Osasuna,Real Betis,2.20072,0.334273,0,0,h,2019-09-20 19:00:00
12078,Osasuna,Real Madrid,0.11469,1.98715,0,2,a,2019-09-25 19:00:00
12090,Osasuna,Levante,0.758419,1.55287,1,1,a,2019-09-29 16:30:00
12098,Osasuna,Villarreal,1.13814,2.52105,2,1,h,2019-10-05 20:00:00
12109,Osasuna,Granada,0.658856,0.360979,0,1,a,2019-10-18 20:00:00
12119,Osasuna,Valencia,3.08572,0.836057,3,1,h,2019-10-27 20:00:00
12129,Osasuna,Mallorca,0.869837,2.15631,2,2,a,2019-10-31 18:00:00
12138,Osasuna,Alaves,3.87668,1.45796,4,2,h,2019-11-03 15:00:00
12149,Osasuna,Getafe,0.065756,1.06639,0,0,a,2019-11-10 17:30:00
12159,Osasuna,Athletic Club,1.27092,1.21625,1,2,h,2019-11-24 13:00:00
12167,Osasuna,Espanyol,3.03712,1.55803,4,2,a,2019-12-01 15:00:00
12179,Osasuna,Sevilla,0.661362,1.46737,1,1,h,2019-12-08 20:00:00
12185,Osasuna,Atletico Madrid,0.528091,2.5649,0,2,a,2019-12-14 20:00:00
12199,Osasuna,Real Sociedad,3.10563,2.29198,3,4,h,2019-12-22 13:00:00
12205,Osasuna,Celta Vigo,0.76674,1.91143,1,1,a,2020-01-05 20:00:00
12220,Osasuna,Real Valladolid,1.59896,0.618269,0,0,h,2020-01-18 17:30:00
12228,Osasuna,Levante,1.94107,0.601469,2,0,h,2020-01-24 20:00:00
12241,Osasuna,Villarreal,0.915717,1.9166,1,3,a,2020-02-02 17:30:00
12246,Osasuna,Real Madrid,0.68297,2.74949,1,4,h,2020-02-09 15:00:00
12253,Osasuna,Athletic Club,0.836206,0.763109,1,0,a,2020-02-16 17:30:00
12270,Osasuna,Granada,0.783825,1.68194,0,3,h,2020-02-23 11:00:00
12281,Osasuna,Sevilla,1.80118,1.64954,2,3,a,2020-03-01 11:00:00
12292,Osasuna,Espanyol,2.2865,0.174034,1,0,h,2020-03-08 11:00:00
12302,Osasuna,Real Sociedad,1.1455,0.89714,1,1,a,2020-06-14 20:00:00
12311,Osasuna,Atletico Madrid,0.860898,2.40229,0,5,h,2020-06-17 20:00:00
12322,Osasuna,Valencia,1.60978,1.8991,0,2,a,2020-06-21 17:30:00
12323,Osasuna,Alaves,1.1029,0.389684,1,0,a,2020-06-24 17:30:00
12340,Osasuna,Leganes,0.896141,1.48812,2,1,h,2020-06-27 17:30:00
12346,Osasuna,Eibar,0.965632,0.844993,2,0,a,2020-07-02 17:30:00
12359,Osasuna,Getafe,0.667423,0.293418,0,0,h,2020-07-05 17:30:00
12365,Osasuna,Real Betis,0.407994,2.12533,0,3,a,2020-07-08 18:30:00
12375,Osasuna,Celta Vigo,1.2561,0.985972,2,1,h,2020-07-11 15:00:00
12385,Osasuna,Barcelona,0.672683,1.14981,2,1,a,2020-07-16 19:00:00
12399,Osasuna,Mallorca,1.00938,0.595381,2,2,h,2020-07-19 19:00:00
